1578.72

1.14835          0.192199          274.309          500          0.984597          --------------------------------------------------
1.14835          0.1          2045.36          500          0.0289527
0.906751          0.192199          2138.11          500          0.0240505
1.14835          0.1          2042.68          500          0.029108
1.07107          0.192199          2063.45          500          0.0279237
1.14835          0.1          2173.21          500          0.0224201
1.17597          0.192199          2039.86          500          0.0292728
1.14835          0.317919          935.635          500          0.266428          --------------------------------------------------
1.09354          0.317919          929.427          500          1.01249          --------------------------------------------------
1.09354          0.300072          874.55          500          1.116          --------------------------------------------------
1.2536          0.300072          875.069          500          0.998961          --------------------------------------------------
1.2536          0.517386          1335.79          500          0.397949          --------------------------------------------------
1.4738          0.517386          1429.1          500          0.829754
1.2536          0.570708          1492.34          500          0.731175
1.14799          0.517386          1362.46          500          0.94804          --------------------------------------------------
1.14799          0.425772          1188.26          500          1.41683          --------------------------------------------------
1.2666          0.425772          1210.69          500          0.956119          --------------------------------------------------
1.2666          0.345569          1031.67          500          1.43054          --------------------------------------------------
1.39768          0.345569          1063.75          500          0.937857          --------------------------------------------------
1.39768          0.377168          1143.78          500          0.852076          --------------------------------------------------
1.4813          0.377168          1182.76          500          0.925014          --------------------------------------------------
1.4813          0.191444          307.767          500          5.7545          --------------------------------------------------
1.47632          0.191444          290.079          500          1.03601          --------------------------------------------------
1.47632          0.158825          50.9188          500          1.61336          --------------------------------------------------
1.47992          0.158825          46.0005          500          1.00989          --------------------------------------------------
1.47992          0.102964          1664.74          500          0.0392624
1.23749          0.158825          1549.95          500          0.0493952
1.47992          0.1          1942.24          500          0.0225398
1.41255          0.158825          2053.02          500          0.0180602
1.47992          0.112692          723.307          500          0.258047          --------------------------------------------------
1.69847          0.112692          592.72          500          1.29845          --------------------------------------------------
1.69847          0.250001          812.066          500          0.644879
1.50607          0.112692          713.284          500          0.78574          --------------------------------------------------
1.50607          0.163053          67.3846          500          3.63933          --------------------------------------------------
1.53998          0.163053          82.6847          500          0.969863          --------------------------------------------------
1.53998          0.285091          904.546          500          0.193259
1.68894          0.163053          1003.15          500          0.15867
1.53998          0.1          1772.48          500          0.0340612
1.5573          0.163053          2039.97          500          0.0199492
1.53998          0.1          2003.69          500          0.0214504
1.76804          0.163053          1836.61          500          0.0299613
1.53998          0.411849          1491.42          500          0.0597575
1.6817          0.163053          1403.51          500          0.0712441
1.53998          0.115033          502.745          500          0.431659          --------------------------------------------------
1.37476          0.115033          560.55          500          0.890823          --------------------------------------------------
1.37476          0.302563          923.428          500          0.483958          --------------------------------------------------
1.19637          0.302563          884.563          500          1.08083          --------------------------------------------------
1.19637          0.493913          1293.88          500          0.441033
1.28346          0.302563          1314.47          500          0.423243
1.19637          0.479089          1295.43          500          0.439672
1.26393          0.302563          1288.15          500          0.446114          --------------------------------------------------
1.26393          0.256633          686.288          500          3.33253          --------------------------------------------------
1.4519          0.256633          722.171          500          0.930749          --------------------------------------------------
1.4519          0.1          2136.77          500          0.05906          --------------------------------------------------
1.22328          0.1          1933.32          500          1.50216          --------------------------------------------------
1.22328          0.275045          770.31          500          10.2371          --------------------------------------------------
1.37851          0.275045          793.854          500          0.954003          --------------------------------------------------
1.37851          0.158014          30.4105          500          4.60383          --------------------------------------------------
1.58212          0.158014          46.3691          500          0.968587          --------------------------------------------------
1.58212          0.1          1910.91          500          0.024015
1.4083          0.158014          2006.21          500          0.0198473
1.58212          0.304958          941.799          500          0.166817
1.36671          0.158014          935.573          500          0.168907
1.58212          0.200333          334.365          500          0.562147
1.45363          0.158014          358.601          500          0.535548
1.58212          0.123286          220.327          500          0.706158
1.4081          0.158014          268.66          500          0.641092
1.58212          0.27075          789.837          500          0.226065
1.72415          0.158014          953.213          500          0.163052
1.58212          0.1          1851.17          500          0.0270628
1.8138          0.158014          1594          500          0.0452634
1.58212          0.163167          150.403          500          0.812152          --------------------------------------------------
1.49871          0.163167          75.3283          500          1.16201          --------------------------------------------------
1.49871          0.142438          0.809222          500          1.16072          --------------------------------------------------
1.59399          0.142438          0.00847035          500          1.0016          --------------------------------------------------
1.59399          0.354596          1187.51          500          0.0930148
1.6151          0.142438          1201.96          500          0.0903654
1.59399          0.205069          428.552          500          0.424397
1.82973          0.142438          586.338          500          0.309543
1.59399          0.15616          90.5822          500          0.834312
1.44023          0.142438          27.4037          500          0.946683          --------------------------------------------------
1.44023          0.1          1848.81          500          0.0261785
1.41394          0.142438          1979.43          500          0.0201599
1.44023          0.252264          683.912          500          0.269007
1.44529          0.142438          693.445          500          0.263927
1.44023          0.1          1947.25          500          0.0215004
1.30802          0.142438          1911.25          500          0.0231052
1.44023          0.1          2027.75          500          0.0183028
1.6823          0.142438          1801.87          500          0.0287554
1.44023          0.1          1859.09          500          0.0256459
1.64373          0.142438          2107.38          500          0.0156084
1.44023          0.1          1913.01          500          0.0230243
1.67193          0.142438          1861.98          500          0.0254978
1.44023          0.311842          1097.29          500          0.117681
1.19716          0.142438          913.958          500          0.169804
1.44023          0.235608          567.233          500          0.339712
1.52669          0.142438          626.419          500          0.301788
1.44023          0.11699          440.637          500          0.437593          --------------------------------------------------
1.68132          0.11699          405.392          500          1.07303          --------------------------------------------------
1.68132          0.159951          81.264          500          1.9122          --------------------------------------------------
1.91553          0.159951          143.152          500          0.883577          --------------------------------------------------
1.91553          0.408731          1695.37          500          0.0448496
1.80019          0.159951          1530.09          500          0.0624194
1.91553          0.339081          1323.19          500          0.0944137          --------------------------------------------------
1.73457          0.339081          1251.2          500          1.15485          --------------------------------------------------
1.73457          0.368005          1338.24          500          0.840241          --------------------------------------------------
1.52605          0.368005          1176.09          500          1.38305          --------------------------------------------------
1.52605          0.156172          40.5167          500          9.69052          --------------------------------------------------
1.45749          0.156172          26.0062          500          1.02945          --------------------------------------------------
1.45749          0.1          2075.29          500          0.0165965
1.54051          0.156172          1894.08          500          0.0238459
1.45749          0.225179          560.836          500          0.343126          --------------------------------------------------
1.23883          0.225179          501.267          500          1.12652          --------------------------------------------------
1.23883          0.221971          479.619          500          1.04425          --------------------------------------------------
1.0764          0.221971          486.564          500          0.986206          --------------------------------------------------
1.0764          0.425881          1179.03          500          0.250342          --------------------------------------------------
0.967653          0.425881          1170.66          500          1.01688          --------------------------------------------------
0.967653          0.493661          1257.24          500          0.840998          --------------------------------------------------
0.973735          0.493661          1258.99          500          0.996512          --------------------------------------------------
0.973735          0.731997          1438.23          500          0.698741
0.980646          0.493661          1439.67          500          0.696722          --------------------------------------------------
0.980646          0.390564          1112.45          500          1.92408          --------------------------------------------------
0.789286          0.390564          1103.4          500          1.01825          --------------------------------------------------
0.789286          0.214516          430.347          500          3.84247          --------------------------------------------------
0.98849          0.214516          423.797          500          1.01318          --------------------------------------------------
0.98849          0.211971          408.179          500          1.03173          --------------------------------------------------
1.08272          0.211971          404.947          500          1.00648          --------------------------------------------------
1.08272          0.203128          344.701          500          1.12805          --------------------------------------------------
1.14661          0.203128          346.002          500          0.997401          --------------------------------------------------
1.14661          0.268244          736.351          500          0.458087
0.929506          0.203128          747.97          500          0.447564
1.14661          0.339232          990.867          500          0.275345
1.16084          0.203128          1001.25          500          0.269686
1.14661          0.160823          42.067          500          1.83652          --------------------------------------------------
0.947552          0.160823          42.6651          500          0.998805          --------------------------------------------------
0.947552          0.1          1912.01          500          0.0237851
0.854556          0.160823          1993.25          500          0.0202181
0.947552          0.258905          690.086          500          0.273941
0.815827          0.160823          693.373          500          0.272146          --------------------------------------------------
0.815827          0.1          1998.02          500          0.0735869
0.95952          0.160823          2074.54          500          0.0631444
0.815827          0.1          2134.47          500          0.0560112
0.917216          0.160823          2010.51          500          0.0717706
0.815827          0.117007          493.338          500          1.49193          --------------------------------------------------
0.761908          0.117007          474.499          500          1.0384          --------------------------------------------------
0.761908          0.271528          761.404          500          0.563376
0.918186          0.117007          753.101          500          0.572808
0.761908          0.258398          701.211          500          0.63545          --------------------------------------------------
0.981563          0.258398          699.358          500          1.00371          --------------------------------------------------
0.981563          0.340057          999.786          500          0.548341
1.03411          0.258398          1001.7          500          0.546241          --------------------------------------------------
1.03411          0.355207          1034.65          500          0.936234          --------------------------------------------------
0.822169          0.355207          1032.08          500          1.00516          --------------------------------------------------
0.822169          0.395108          1116.46          500          0.844715          --------------------------------------------------
0.715392          0.395108          1117.49          500          0.997928          --------------------------------------------------
0.715392          0.216616          447.56          500          3.81852          --------------------------------------------------
0.523775          0.216616          464.453          500          0.966779          --------------------------------------------------
0.523775          0.374106          1084.72          500          0.289228
0.448042          0.216616          1095.71          500          0.282941          --------------------------------------------------
0.448042          0.433195          1207.64          500          0.79943          --------------------------------------------------
0.30762          0.433195          1224.58          500          0.966695          --------------------------------------------------
0.30762          0.183455          171.212          500          8.22129          --------------------------------------------------
0.071146          0.183455          218.886          500          0.909056          --------------------------------------------------
0.071146          0.419446          1228.47          500          0.132767
0.106396          0.183455          1224.15          500          0.133917          --------------------------------------------------
0.106396          0.1          2514.03          500          0.0757927
0.277268          0.183455          1932.02          500          0.242748          --------------------------------------------------
0.277268          0.1          1940.07          500          0.984038          --------------------------------------------------
0.144401          0.1          2655.1          500          0.239291
0.277268          0.1          2595.88          500          0.269381
0.206761          0.1          2191.4          500          0.604918
0.277268          0.165454          49.8238          500          43.8372          --------------------------------------------------
0.334202          0.165454          60.6324          500          0.978615          --------------------------------------------------
0.334202          0.183166          181.133          500          0.785841          --------------------------------------------------
0.0970002          0.183166          211.388          500          0.941284          --------------------------------------------------
0.0970002          0.297429          921.79          500          0.24152
0.101136          0.183166          919.419          500          0.242668
0.0970002          0.399564          1194.72          500          0.139923          --------------------------------------------------
0.319182          0.399564          1164.27          500          1.06279          --------------------------------------------------
0.319182          0.455248          1254.74          500          0.834487          --------------------------------------------------
0.282211          0.455248          1260.57          500          0.988404          --------------------------------------------------
0.282211          0.454975          1258.38          500          1.00439          --------------------------------------------------
0.430014          0.454975          1241.5          500          1.03434          --------------------------------------------------
0.430014          0.491773          1287.78          500          0.911604          --------------------------------------------------
0.375993          0.491773          1290.49          500          0.994577          --------------------------------------------------
0.375993          0.497406          1296.94          500          0.987182          --------------------------------------------------
0.503856          0.497406          1285.38          500          1.02339          --------------------------------------------------
0.503856          0.399933          1142.08          500          1.33191          --------------------------------------------------
0.442915          0.399933          1151.14          500          0.982045          --------------------------------------------------
0.442915          0.263714          704.578          500          2.44273          --------------------------------------------------
0.304215          0.263714          719.032          500          0.971507          --------------------------------------------------
0.304215          0.102022          1593.43          500          0.173983
0.392081          0.263714          1591.76          500          0.174564
0.304215          0.1          1960.84          500          0.0834402
0.268806          0.263714          2120.05          500          0.060686
0.304215          0.473916          1283.22          500          0.323557
0.0771467          0.263714          1296.98          500          0.314776
0.304215          0.216096          483.925          500          1.60034          --------------------------------------------------
0.359536          0.216096          417.184          500          1.1428          --------------------------------------------------
0.359536          0.1          1907.84          500          0.0507265
0.262444          0.216096          1931.43          500          0.0483885
0.359536          0.300905          897.055          500          0.382992          --------------------------------------------------
0.252984          0.300905          899.954          500          0.994219          --------------------------------------------------
0.252984          0.43722          1239.46          500          0.507122
0.289861          0.300905          1233.08          500          0.513626          --------------------------------------------------
0.289861          0.405413          1180.92          500          1.10997          --------------------------------------------------
0.255517          0.405413          1188.32          500          0.985309          --------------------------------------------------
0.255517          0.412283          1199.15          500          0.978558          --------------------------------------------------
0.462559          0.412283          1171.27          500          1.05736          --------------------------------------------------
0.462559          0.190905          267.999          500          6.08932          --------------------------------------------------
0.621518          0.190905          279.759          500          0.976754          --------------------------------------------------
0.621518          0.277766          782.073          500          0.366181
0.64841          0.190905          790.252          500          0.360239
0.621518          0.268977          759.779          500          0.382877          --------------------------------------------------
0.708204          0.268977          760.847          500          0.997866          --------------------------------------------------
0.708204          0.304411          896.187          500          0.76286          --------------------------------------------------
0.748302          0.304411          897.121          500          0.998135          --------------------------------------------------
0.748302          0.228556          540.663          500          2.03993          --------------------------------------------------
0.951538          0.228556          527.539          500          1.02659          --------------------------------------------------
0.951538          0.303059          881.85          500          0.492322
0.743256          0.228556          900.446          500          0.474348
0.951538          0.134727          43.9309          500          2.63061          --------------------------------------------------
1.02501          0.134727          43.3542          500          1.00115          --------------------------------------------------
1.02501          0.208086          380.968          500          0.509041
0.810937          0.134727          384.198          500          0.505763
1.02501          0.362753          1048.9          500          0.133842
1.07337          0.134727          1061.51          500          0.130509          --------------------------------------------------
1.07337          0.238116          583.859          500          2.59947          --------------------------------------------------
0.906765          0.238116          576.826          500          1.01417          --------------------------------------------------
0.906765          0.475994          1234.79          500          0.268224          --------------------------------------------------
1.04733          0.475994          1245.99          500          0.977849          --------------------------------------------------
1.04733          0.618984          1382.66          500          0.760833          --------------------------------------------------
0.833723          0.618984          1364.47          500          1.03705          --------------------------------------------------
0.833723          0.517437          1280.7          500          1.18239          --------------------------------------------------
0.925311          0.517437          1282.87          500          0.99567          --------------------------------------------------
0.925311          0.711252          1422.18          500          0.756833          --------------------------------------------------
0.736717          0.711252          1415.52          500          1.01342          --------------------------------------------------
0.736717          0.675649          1400.53          500          1.03043          --------------------------------------------------
0.713897          0.675649          1400.34          500          1.00038          --------------------------------------------------
0.713897          0.732455          1426.75          500          0.948547          --------------------------------------------------
0.870079          0.732455          1429.7          500          0.994126          --------------------------------------------------
0.870079          0.681084          1402.66          500          1.05557          --------------------------------------------------
1.07784          0.681084          1425.21          500          0.955901          --------------------------------------------------
1.07784          0.591071          1362.54          500          1.13353          --------------------------------------------------
0.91032          0.591071          1345.39          500          1.0349          --------------------------------------------------
0.91032          0.772386          1449.21          500          0.812495          --------------------------------------------------
0.858453          0.772386          1445.86          500          1.00673          --------------------------------------------------
0.858453          0.902239          1499.49          500          0.898287          --------------------------------------------------
0.614012          0.902239          1483.09          500          1.03334          --------------------------------------------------
0.614012          0.795261          1449.11          500          1.07032          --------------------------------------------------
0.417727          0.795261          1452.17          500          0.993896          --------------------------------------------------
0.417727          0.799446          1453.89          500          0.996585          --------------------------------------------------
0.575739          0.799446          1450.87          500          1.00605          --------------------------------------------------
0.575739          0.587215          1355.2          500          1.21086          --------------------------------------------------
0.675906          0.587215          1347.98          500          1.01455          --------------------------------------------------
0.675906          0.683678          1404.98          500          0.892249          --------------------------------------------------
0.703946          0.683678          1404.8          500          1.00036          --------------------------------------------------
0.703946          0.695818          1410.57          500          0.988523          --------------------------------------------------
0.922865          0.695818          1414.21          500          0.992758          --------------------------------------------------
0.922865          0.736421          1433.33          500          0.962485          --------------------------------------------------
0.834102          0.736421          1428.9          500          1.0089          --------------------------------------------------
0.834102          0.509715          1272.63          500          1.36689          --------------------------------------------------
1.07727          0.509715          1290.95          500          0.964017          --------------------------------------------------
1.07727          0.47924          1253.7          500          1.07735          --------------------------------------------------
1.23727          0.47924          1285.2          500          0.938946          --------------------------------------------------
1.23727          0.590882          1403.66          500          0.78905          --------------------------------------------------
1.35439          0.590882          1447.86          500          0.915403          --------------------------------------------------
1.35439          0.70302          1543.16          500          0.826451          --------------------------------------------------
1.47046          0.70302          1627.07          500          0.845514          --------------------------------------------------
1.47046          0.696155          1629.08          500          0.995989          --------------------------------------------------
1.59625          0.696155          1738.63          500          0.803245          --------------------------------------------------
1.59625          0.526775          1528.05          500          1.52372          --------------------------------------------------
1.36557          0.526775          1381.87          500          1.33959          --------------------------------------------------
1.36557          0.478322          1326.18          500          1.11781          --------------------------------------------------
1.12892          0.478322          1261.25          500          1.13866          --------------------------------------------------
1.12892          0.491749          1280.5          500          0.962229          --------------------------------------------------
1.27868          0.491749          1307.56          500          0.947324          --------------------------------------------------
