-9.975 0 0
-9.925 0 0
-9.875 0 0
-9.825 0 0
-9.775 0 0
-9.725 0 0
-9.675 0 0
-9.625 0 0
-9.575 0 0
-9.525 0 0
-9.475 0 0
-9.425 0 0
-9.375 0 0
-9.325 0 0
-9.275 0 0
-9.225 0 0
-9.175 0 0
-9.125 0 0
-9.075 0 0
-9.025 0 0
-8.975 0 0
-8.925 0 0
-8.875 0 0
-8.825 0 0
-8.775 0 0
-8.725 0 0
-8.675 0 0
-8.625 0 0
-8.575 0 0
-8.525 0 0
-8.475 0 0
-8.425 0 0
-8.375 0 0
-8.325 0 0
-8.275 0 0
-8.225 0 0
-8.175 0 0
-8.125 0 0
-8.075 0 0
-8.025 0 0
-7.975 0 0
-7.925 0 0
-7.875 0 0
-7.825 0 0
-7.775 0 0
-7.725 0 0
-7.675 0 0
-7.625 0 0
-7.575 0 0
-7.525 0 0
-7.475 0 0
-7.425 0 0
-7.375 0 0
-7.325 0 0
-7.275 0 0
-7.225 0 0
-7.175 0 0
-7.125 0 0
-7.075 0 0
-7.025 0 0
-6.975 0 0
-6.925 0 0
-6.875 0 0
-6.825 0 0
-6.775 0 0
-6.725 0 0
-6.675 0 0
-6.625 0 0
-6.575 0 0
-6.525 0 0
-6.475 0 0
-6.425 0 0
-6.375 0 0
-6.325 0 0
-6.275 0 0
-6.225 0 0
-6.175 0 0
-6.125 0 0
-6.075 0 0
-6.025 0 0
-5.975 0 0
-5.925 0 0
-5.875 0 0
-5.825 0 0
-5.775 0 0
-5.725 0 0
-5.675 0 0
-5.625 0 0
-5.575 0 0
-5.525 0 0
-5.475 0 0
-5.425 0 0
-5.375 0 0
-5.325 0 0
-5.275 0 0
-5.225 0 0
-5.175 0 0
-5.125 0 0
-5.075 0 0
-5.025 0 0
-4.975 0 0
-4.925 0 0
-4.875 0 0
-4.825 0 0
-4.775 0 0
-4.725 0 0
-4.675 0 0
-4.625 0 0
-4.575 0 0
-4.525 0 0
-4.475 0 0
-4.425 0 0
-4.375 0 0
-4.325 0 0
-4.275 0 0
-4.225 0 0
-4.175 0 0
-4.125 0 0
-4.075 0 0
-4.025 0 0
-3.975 0 0
-3.925 0 0
-3.875 0 0
-3.825 0 0
-3.775 0 0
-3.725 0 0
-3.675 0 0
-3.625 0 0
-3.575 0 0
-3.525 0 0
-3.475 0 0
-3.425 0 0
-3.375 0 0
-3.325 0 0
-3.275 0 0
-3.225 0 0
-3.175 0 0
-3.125 0 0
-3.075 0 0
-3.025 0 0
-2.975 0 0
-2.925 1.72414e-05 1.68048e-05
-2.875 6.89655e-05 6.72193e-05
-2.825 0.000172414 0.000159425
-2.775 0.000206897 0.000108086
-2.725 0.000508621 0.000161497
-2.675 0.000603448 0.000168269
-2.625 0.00146552 0.000296757
-2.575 0.00211207 0.00037356
-2.525 0.00315517 0.000573013
-2.475 0.00476724 0.000621321
-2.425 0.00652586 0.000714142
-2.375 0.00955172 0.00105295
-2.325 0.0137328 0.00122093
-2.275 0.0204483 0.00174872
-2.225 0.0258707 0.00181729
-2.175 0.0323879 0.00186391
-2.125 0.0401034 0.00174655
-2.075 0.04875 0.00168467
-2.025 0.0593621 0.00252782
-1.975 0.0763017 0.00231223
-1.925 0.0933707 0.00265443
-1.875 0.10994 0.00283832
-1.825 0.125138 0.00407332
-1.775 0.143681 0.00383938
-1.725 0.159233 0.00389887
-1.675 0.173569 0.00362377
-1.625 0.191879 0.00332285
-1.575 0.214759 0.00280787
-1.525 0.228345 0.00467698
-1.475 0.252767 0.00547814
-1.425 0.261698 0.00466556
-1.375 0.278966 0.00524667
-1.325 0.293879 0.00596755
-1.275 0.293147 0.00482797
-1.225 0.302681 0.00615957
-1.175 0.304017 0.00592439
-1.125 0.307888 0.00581837
-1.075 0.30619 0.00553539
-1.025 0.30544 0.00544224
-0.975 0.307931 0.00489871
-0.925 0.304198 0.00614622
-0.875 0.295672 0.0068125
-0.825 0.296353 0.00631515
-0.775 0.293353 0.00407533
-0.725 0.288414 0.00258789
-0.675 0.285129 0.00304382
-0.625 0.275974 0.0039985
-0.575 0.266431 0.00426176
-0.525 0.260672 0.00464483
-0.475 0.255491 0.00447508
-0.425 0.25094 0.00375
-0.375 0.254879 0.00392769
-0.325 0.252155 0.00358363
-0.275 0.246138 0.00388098
-0.225 0.238552 0.00379376
-0.175 0.235716 0.00387891
-0.125 0.235759 0.00325884
-0.075 0.231483 0.00345225
-0.025 0.233491 0.00373165
0.025 0.238164 0.00338435
0.075 0.237802 0.003109
0.125 0.242698 0.0033387
0.175 0.241181 0.00383399
0.225 0.243224 0.00386255
0.275 0.247362 0.00416327
0.325 0.25144 0.00409544
0.375 0.251957 0.00388412
0.425 0.257026 0.00295565
0.475 0.255802 0.00246296
0.525 0.262241 0.00320615
0.575 0.263336 0.00318854
0.625 0.273121 0.00480684
0.675 0.273379 0.0044477
0.725 0.283526 0.0032188
0.775 0.283853 0.00431407
0.825 0.291267 0.00358074
0.875 0.299862 0.0041697
0.925 0.294681 0.00361523
0.975 0.295552 0.00424701
1.025 0.302164 0.00387315
1.075 0.306612 0.00461699
1.125 0.310207 0.00524163
1.175 0.304569 0.00560445
1.225 0.298802 0.00566475
1.275 0.288828 0.00618146
1.325 0.278974 0.00597016
1.375 0.273319 0.00646749
1.425 0.272466 0.00706751
1.475 0.255362 0.0064075
1.525 0.233319 0.00377977
1.575 0.22019 0.0039661
1.625 0.205767 0.00483376
1.675 0.184534 0.00452597
1.725 0.160284 0.00422434
1.775 0.140448 0.00335305
1.825 0.123647 0.00287947
1.875 0.10781 0.00347601
1.925 0.0910172 0.00354265
1.975 0.0753793 0.00317479
2.025 0.0654138 0.00325952
2.075 0.053569 0.00257238
2.125 0.0431724 0.00234908
2.175 0.0358966 0.00221633
2.225 0.0243707 0.00162514
2.275 0.0162931 0.0013491
2.325 0.0123966 0.00146683
2.375 0.00875 0.00102849
2.425 0.00572414 0.00066358
2.475 0.00438793 0.000595449
2.525 0.00306897 0.000649316
2.575 0.00230172 0.000522285
2.625 0.000974138 0.000235228
2.675 0.000413793 0.000152467
2.725 0.000215517 9.81964e-05
2.775 0.000103448 7.65253e-05
2.825 0.000137931 0.000134439
2.875 8.62069e-05 8.40241e-05
2.925 4.31034e-05 4.2012e-05
2.975 5.17241e-05 5.04145e-05
3.025 1.72414e-05 1.68048e-05
3.075 8.62069e-06 8.40241e-06
3.125 0 0
3.175 0 0
3.225 0 0
3.275 0 0
3.325 0 0
3.375 0 0
3.425 0 0
3.475 0 0
3.525 0 0
3.575 0 0
3.625 0 0
3.675 0 0
3.725 0 0
3.775 0 0
3.825 0 0
3.875 0 0
3.925 0 0
3.975 0 0
4.025 0 0
4.075 0 0
4.125 0 0
4.175 0 0
4.225 0 0
4.275 0 0
4.325 0 0
4.375 0 0
4.425 0 0
4.475 0 0
4.525 0 0
4.575 0 0
4.625 0 0
4.675 0 0
4.725 0 0
4.775 0 0
4.825 0 0
4.875 0 0
4.925 0 0
4.975 0 0
5.025 0 0
5.075 0 0
5.125 0 0
5.175 0 0
5.225 0 0
5.275 0 0
5.325 0 0
5.375 0 0
5.425 0 0
5.475 0 0
5.525 0 0
5.575 0 0
5.625 0 0
5.675 0 0
5.725 0 0
5.775 0 0
5.825 0 0
5.875 0 0
5.925 0 0
5.975 0 0
6.025 0 0
6.075 0 0
6.125 0 0
6.175 0 0
6.225 0 0
6.275 0 0
6.325 0 0
6.375 0 0
6.425 0 0
6.475 0 0
6.525 0 0
6.575 0 0
6.625 0 0
6.675 0 0
6.725 0 0
6.775 0 0
6.825 0 0
6.875 0 0
6.925 0 0
6.975 0 0
7.025 0 0
7.075 0 0
7.125 0 0
7.175 0 0
7.225 0 0
7.275 0 0
7.325 0 0
7.375 0 0
7.425 0 0
7.475 0 0
7.525 0 0
7.575 0 0
7.625 0 0
7.675 0 0
7.725 0 0
7.775 0 0
7.825 0 0
7.875 0 0
7.925 0 0
7.975 0 0
8.025 0 0
8.075 0 0
8.125 0 0
8.175 0 0
8.225 0 0
8.275 0 0
8.325 0 0
8.375 0 0
8.425 0 0
8.475 0 0
8.525 0 0
8.575 0 0
8.625 0 0
8.675 0 0
8.725 0 0
8.775 0 0
8.825 0 0
8.875 0 0
8.925 0 0
8.975 0 0
9.025 0 0
9.075 0 0
9.125 0 0
9.175 0 0
9.225 0 0
9.275 0 0
9.325 0 0
9.375 0 0
9.425 0 0
9.475 0 0
9.525 0 0
9.575 0 0
9.625 0 0
9.675 0 0
9.725 0 0
9.775 0 0
9.825 0 0
9.875 0 0
9.925 0 0
9.975 0 0
