0 114.705 2.2506
1 114.699 2.25164
2 114.697 2.25193
3 114.695 2.25464
4 114.694 2.25469
5 114.705 2.2545
6 114.702 2.25461
7 114.701 2.25521
8 114.698 2.25591
9 114.693 2.25799
10 114.693 2.25815
11 114.689 2.25696
12 114.695 2.25678
13 114.697 2.25584
14 114.692 2.25388
15 114.682 2.25135
16 114.684 2.25253
17 114.683 2.25228
18 114.686 2.25397
19 114.687 2.25405
20 114.688 2.25395
21 114.69 2.25556
22 114.691 2.25663
23 114.694 2.2564
24 114.701 2.2563
25 114.705 2.25776
26 114.707 2.25764
27 114.702 2.2578
28 114.701 2.25771
29 114.701 2.25817
30 114.701 2.2571
31 114.704 2.25784
32 114.715 2.25907
33 114.715 2.25901
34 114.723 2.25848
35 114.719 2.2576
36 114.725 2.25826
37 114.723 2.25671
38 114.728 2.25719
39 114.728 2.25816
40 114.728 2.25808
41 114.724 2.25738
42 114.723 2.25656
43 114.721 2.25445
44 114.722 2.25261
45 114.716 2.25379
46 114.721 2.25436
47 114.728 2.25603
48 114.733 2.25623
49 114.735 2.25546
50 114.726 2.25666
51 114.73 2.2551
52 114.736 2.25422
53 114.74 2.25451
54 114.736 2.25541
55 114.737 2.25542
56 114.737 2.25363
57 114.738 2.25251
58 114.737 2.25165
59 114.741 2.25086
60 114.737 2.2499
61 114.736 2.25165
62 114.731 2.25111
63 114.725 2.25117
64 114.731 2.25009
65 114.729 2.25028
66 114.731 2.2503
67 114.737 2.24987
68 114.74 2.25026
69 114.736 2.2498
70 114.737 2.24942
71 114.74 2.25004
72 114.741 2.25007
73 114.737 2.24926
74 114.739 2.2505
75 114.736 2.24995
76 114.736 2.25074
77 114.737 2.24989
78 114.735 2.2496
79 114.734 2.24852
80 114.735 2.24879
81 114.738 2.24737
82 114.737 2.24841
83 114.751 2.24639
84 114.739 2.24655
85 114.742 2.2475
86 114.736 2.24862
87 114.735 2.24652
88 114.729 2.24615
89 114.725 2.24646
90 114.722 2.24585
91 114.715 2.24714
92 114.711 2.24817
93 114.711 2.25032
94 114.706 2.25041
95 114.711 2.25203
96 114.708 2.2517
97 114.707 2.25199
98 114.71 2.25159
99 114.713 2.25163
