0 4.07841 2.59581
1 7.45839 3.7763
2 6.13016 2.75153
3 4.09443 4.53587
4 2.68275 3.70018
5 8.80416 3.01138
6 8.57457 4.02362
7 9.96597 3.05613
8 5.1078 3.56052
9 5.71085 2.87543
10 7.46345 3.62416
11 2.80295 3.12811
12 5.48973 4.16886
13 3.46915 3.82371
14 7.42877 3.94014
15 5.97192 2.92156
16 8.21507 3.61936
17 8.52935 3.92338
18 10.3011 2.97846
19 4.21603 3.79817
20 6.0436 2.87404
21 3.89336 3.83747
22 2.47373 4.10179
23 -0.991748 2.34953
24 8.81109 4.80397
25 0.455435 3.56788
26 -2.26915 3.45471
27 7.30775 3.78452
28 7.17568 3.66478
29 2.80982 3.77383
30 5.14202 4.1767
31 5.99826 2.86238
32 4.00722 2.48352
33 -1.14494 3.1226
34 5.68322 2.9836
35 5.57497 3.06048
36 1.33923 3.57654
37 12.468 3.59214
38 5.25258 3.40455
39 0.868814 4.18671
40 6.72168 3.35653
41 3.34332 4.16784
42 8.71728 4.67206
43 2.92076 3.56203
44 4.81904 3.19294
45 10.2532 3.54294
46 8.0446 4.41709
47 8.4186 3.33274
48 4.9633 3.39784
49 7.48428 3.8825
50 2.78209 3.90814
51 5.25918 3.8093
52 6.80289 3.38543
53 6.17995 3.10536
54 4.57236 3.18444
55 5.72553 2.74442
56 8.08315 3.97529
57 5.41583 3.44441
58 7.11405 2.70286
59 2.8097 3.53607
60 0.945486 2.79102
61 10.2888 4.23246
62 3.23781 3.5853
63 1.92541 4.25354
64 2.94336 3.60127
65 4.39123 3.11123
66 7.58314 2.83901
67 5.85644 3.75414
68 2.23669 2.8863
69 -3.01034 3.32429
70 2.46873 3.6101
71 6.3512 4.91911
72 4.35359 3.79523
73 7.51261 5.84465
74 4.64186 4.75496
75 5.56073 3.27365
76 8.61582 3.30295
77 2.6042 4.49143
78 6.30837 3.40182
79 4.34911 3.49734
80 2.23752 4.05689
81 5.70106 4.15533
82 2.41509 3.89758
83 -0.00230616 3.218
84 7.85283 3.28486
85 4.94672 4.04792
86 7.05742 3.24291
87 -5.49744 3.1864
88 5.63659 3.62671
89 3.12416 3.72226
90 1.71259 4.41355
91 4.49125 4.03834
92 10.5252 4.16939
93 -0.746578 3.17127
94 9.10651 3.91614
95 11.8627 3.60294
96 5.88436 3.29178
97 1.16924 3.71973
98 2.68302 3.04079
99 7.21753 4.62846
