0.997298		0
0.997316		1.74626e-05
0.998397		0.00108119
0.998935		0.000935186
0.999495		0.000915507
0.999781		0.000800386
1.00006		0.000732142
1.00021		0.000650727
1.00032		0.000584594
1.00023		0.000529926
1.00047		0.000534666
1.00043		0.000489782
1.00027		0.000477926
1.00043		0.00046909
1.00032		0.000449306
1.0004		0.000427099
1.00028		0.000418514
1.00032		0.000397136
1.00037		0.000379453
1.00041		0.00036192
1.00035		0.000350287
1.00027		0.000344004
1.00033		0.000334586
1.00031		0.000321072
1.00032		0.000308386
1.00027		0.000300285
1.00023		0.000292032
1.00016		0.000289881
1.00023		0.000287836
1.00013		0.000295597
1.00009		0.000288186
1.00006		0.000280806
1.00013		0.000281466
1.00009		0.000277048
1.00011		0.000270267
1.00004		0.000271946
1.00002		0.000265695
0.999991		0.000259841
0.999937		0.000258767
0.999988		0.000257171
1		0.000251246
1.00001		0.000245316
1.00001		0.000239547
1.00001		0.000234044
0.999991		0.000229857
1.00004		0.000229172
1.00004		0.000224246
1.00003		0.000219628
1.00003		0.000215121
0.99999		0.000215049
1.00003		0.000213948
1.00003		0.000209933
1.00005		0.000206674
1.00007		0.000203358
1.00011		0.00020367
1.00011		0.000200111
1.00012		0.000196599
1.0001		0.000193682
1.0001		0.000190462
1.00012		0.000188482
1.00015		0.000187627
1.00012		0.000186964
1.00016		0.000188037
1.00017		0.00018529
1.0002		0.000186533
1.0002		0.000183899
1.00021		0.000182137
1.00019		0.000180777
1.00019		0.000178285
1.00023		0.000180279
1.00026		0.000180266
1.00028		0.000179774
1.00025		0.000180608
1.00023		0.000178897
1.00023		0.000176515
1.00022		0.000174624
1.0002		0.000173442
1.00019		0.000171323
1.00019		0.000169232
1.00017		0.000167999
1.00017		0.000165944
1.00015		0.000164925
1.00014		0.000163789
1.0001		0.000165885
1.00007		0.000166447
1.00009		0.000165714
1.00008		0.000164188
1.00009		0.000162694
1.00008		0.000161028
1.0001		0.000160394
1.00011		0.000158999
1.0001		0.000157775
1.00009		0.000156578
1.00007		0.000156546
1.00006		0.00015505
1.00005		0.000153852
1.00005		0.000152266
1.00009		0.00015524
1.0001		0.000153996
1.00012		0.000153899
