1559.68          6.70417
1513.56          8.46836
1505.14          9.45667
1476.65          8.23765
1449.44          9.54077
1405.34          10.5593
1377.83          9.28417
1339.06          8.9438
1309.26          9.08394
1265.9          9.51266
1220.04          9.34939
1186.39          9.25701
1153.24          7.41962
1145.87          8.1759
1135.56          8.02753
1121.38          7.16467
1106.37          7.39738
1080.3          6.51008
1083.53          6.48028
1069.73          6.72958
1066.68          5.80622
1047.9          4.46761
1049.07          5.16526
1035.07          4.63623
1031.87          4.54425
1031.56          3.54275
1034.3          4.28735
1027.01          3.51708
1031.83          4.59335
1017.47          3.01761
1010.26          2.51487
1007.63          2.64128
1006.49          2.78199
1013.75          4.81328
1011.67          6.11331
998.53          5.43173
978.357          5.14323
968.482          3.37824
980.936          4.61825
985.706          5.03924
971.559          3.8358
972.088          3.60441
962.814          3.31219
965.358          3.24101
966.137          3.65909
968.93          3.59743
976.552          5.17958
976.029          4.87333
967.178          4.54668
975.165          5.04143
987.64          6.0004
1001.43          6.58079
986.144          5.38182
986.892          5.51717
989.414          5.28052
978.624          4.2262
976.602          3.86677
967.478          3.75652
962.422          3.91026
961.08          3.74148
959.118          3.65681
952.286          3.30962
958.911          4.12517
957.662          4.1327
962.499          4.57012
964.027          4.24666
968.731          4.34619
963.408          3.60077
964.96          3.73044
948.764          2.79553
947.535          2.97925
948.134          3.51088
948.021          3.16425
944.505          2.65291
940.64          2.43378
934.213          1.80083
934.533          1.92707
930.744          1.47114
929.639          1.0718
931.432          1.48032
927.379          1.13964
928.591          1.33228
928.223          1.29399
931.331          1.50294
929.03          1.5683
928.947          1.78199
922.652          1.86765
924.916          2.73418
932.061          3.69666
927.353          3.94238
921.714          4.11633
907.855          4.86017
894.891          5.35366
891.551          4.55603
880.78          4.72059
869.652          4.00641
871.181          4.1652
879.947          5.40635
875.162          5.48568
867.254          4.18593
856.564          3.79485
865.445          4.03754
857.068          3.78017
853.042          3.97288
843.674          3.13022
837.497          3.99391
836.621          3.71598
838.463          3.76413
837.956          4.08638
835.533          3.70996
829.932          3.19216
827.076          2.98078
831.98          3.38888
847.027          5.32615
849.541          4.91106
846.444          4.83289
846.262          4.73774
846.144          4.54562
846.541          4.41175
857.346          4.97157
845.168          4.98469
842.82          4.42913
844.425          4.67376
849.853          4.89809
