3.0303		0
3.02377		0.00653083
3.0483		0.0248125
3.0373		0.0207088
3.05344		0.0227618
3.06537		0.0220823
3.07389		0.0205152
3.09011		0.0240581
3.10354		0.0251122
3.11802		0.0267194
3.12447		0.0250169
3.13861		0.0268587
3.13918		0.0247131
3.12909		0.0250078
3.13958		0.0255337
3.14358		0.0242181
3.14456		0.0227701
3.14426		0.0214701
3.15296		0.0220965
3.15887		0.021778
3.15725		0.0207777
3.15329		0.0202022
3.15841		0.0199711
3.16311		0.0196882
3.15675		0.0199241
3.15317		0.0194759
3.15316		0.0187407
3.15342		0.0180607
3.16073		0.0188976
3.16339		0.0184506
3.15643		0.0191578
3.1561		0.0185523
3.15688		0.0179982
3.15493		0.0175696
3.15611		0.0171012
3.15826		0.016757
3.15755		0.0163133
3.15895		0.0159404
3.1601		0.0155685
3.15669		0.0155524
3.15524		0.0152373
3.15588		0.0148835
3.15648		0.0145458
3.15514		0.0142748
3.15737		0.0141322
3.15854		0.0138706
3.15873		0.0135736
3.15619		0.0135281
3.15457		0.0133476
3.15235		0.0132653
3.14996		0.013221
3.15113		0.0130173
3.1474		0.0133022
3.15026		0.0133633
3.15447		0.0137761
3.1537		0.01355
3.15142		0.013504
3.14855		0.0135755
3.14677		0.0134618
3.14948		0.0135112
3.1511		0.0133861
3.15002		0.0132133
3.15018		0.0130029
3.14935		0.0128247
3.15206		0.0129131
3.15208		0.012716
3.15467		0.0127891
3.15638		0.0127153
3.15572		0.0125469
3.15672		0.0124068
3.15791		0.0122879
3.15542		0.012369
3.15638		0.0122364
3.15596		0.0120774
3.15669		0.0119379
3.15322		0.0122817
3.15368		0.0121301
3.15413		0.0119822
3.15733		0.0122527
3.15772		0.0121051
3.15758		0.0119555
3.15869		0.0118605
3.16108		0.0119586
3.15891		0.0120132
3.15859		0.0118752
3.15796		0.0117534
3.15642		0.0117194
3.15559		0.0116149
3.15426		0.0115609
3.15224		0.0116089
3.15232		0.011481
3.15257		0.0113581
3.15265		0.0112356
3.1508		0.0112684
3.15067		0.0111498
3.15169		0.0110798
3.15142		0.0109684
3.15173		0.0108604
3.1534		0.0108798
3.15172		0.0109012
