1.36136		0
1.36131		5.91934e-05
1.35831		0.00299281
1.37629		0.0181037
1.38756		0.0179915
1.37979		0.0166198
1.39037		0.0175829
1.37952		0.0186938
1.37905		0.0164931
1.3789		0.0147527
1.38406		0.0143089
1.38263		0.0131401
1.38231		0.0120916
1.38264		0.0111996
1.38412		0.0105308
1.37873		0.0112312
1.38065		0.0107234
1.38338		0.0104717
1.38076		0.0102458
1.38141		0.00974158
1.37918		0.00952934
1.38103		0.00927283
1.38258		0.00899379
1.38607		0.00929319
1.38656		0.00892724
1.3805		0.0105044
1.3823		0.0102674
1.38169		0.00991264
1.37974		0.00976125
1.38031		0.00944741
1.37963		0.00916265
1.37935		0.00887623
1.37942		0.0086033
1.38145		0.00859048
1.38117		0.008346
1.37986		0.00821684
1.38173		0.00820864
1.38065		0.00806253
1.37978		0.00790138
1.37998		0.0077039
1.38155		0.00767548
1.3808		0.00752752
1.38184		0.00742361
1.37995		0.00749465
1.37949		0.00734106
1.37988		0.00719026
1.38019		0.00704249
1.38022		0.0068943
1.37983		0.00676362
1.37948		0.00663633
1.37933		0.00650664
1.38064		0.00651525
1.38243		0.0066353
1.38221		0.00651483
1.38056		0.00660554
1.37992		0.00651801
1.37844		0.00657197
1.37941		0.00653118
1.38037		0.00648995
1.38098		0.00641016
1.37957		0.00645985
1.37901		0.00637905
1.38062		0.00647863
1.38076		0.00637827
1.38013		0.00631148
1.3803		0.00621756
1.37956		0.00616851
1.38104		0.00625408
1.38145		0.00617603
1.3825		0.00617826
1.38069		0.00635323
1.37922		0.00643654
1.37969		0.00636521
1.3794		0.00628515
1.37971		0.00620857
1.38069		0.00620435
1.38165		0.00619816
1.38184		0.00612107
1.38137		0.00606137
1.38039		0.00606438
1.37994		0.00600592
1.38052		0.00595993
1.38006		0.00590529
1.38032		0.00584011
1.3799		0.00578623
1.37961		0.0057257
1.38059		0.00574353
1.38048		0.0056789
1.37997		0.0056383
1.37896		0.00566479
1.37984		0.00567085
1.37863		0.00573762
1.37895		0.00568439
1.37911		0.00562582
1.37962		0.00558973
1.38033		0.00557644
1.37973		0.0055512
1.37821		0.00570088
1.37791		0.00565079
1.37831		0.00560845
