3992.4          15146.9          627239          9.74601e+08
3830.06          14519          597624          1.02771e+09
3728.69          14446.2          572759          9.99214e+08
3614.26          15624.2          542912          8.04868e+08
3607.64          23475          543171          1.4378e+09
3513.99          17976.8          519038          1.12163e+09
3437.01          14343.3          499687          7.76293e+08
3436.48          24083.4          499408          9.36542e+08
3384.48          20352.3          487638          5.19482e+08
3386.5          19699.9          489491          7.50304e+08
3281.28          29118.9          466652          1.19252e+09
3196.62          21128.1          451576          9.59666e+08
3107.66          9138.66          433296          7.17476e+08
3102.61          6198.38          427361          3.06039e+08
3020.37          13753.8          414466          6.6377e+08
2938.57          15202.1          395904          6.30042e+08
2868.73          25777.7          382782          1.26158e+09
2830.81          20075.1          373039          8.06313e+08
2727.67          9891.2          351252          5.59211e+08
2712.13          11797.4          346390          6.86041e+08
2597.64          5886.03          317760          2.36986e+08
2592.31          5434.86          314726          1.70402e+08
2596.22          5499.36          316502          1.97978e+08
2549.28          3909.22          309345          1.30908e+08
2511.9          5737.74          303304          2.20518e+08
2499.25          4252.39          302248          1.56791e+08
2489.62          5655.93          299583          1.62655e+08
2453.95          3213.33          293196          1.18374e+08
2444.36          2925.61          292349          9.49538e+07
2426.64          2585.39          290510          1.15891e+08
2439.31          4223.98          290239          1.46044e+08
2418.85          3544.91          286697          1.31448e+08
2409.44          7101.48          284960          1.80212e+08
2423.32          8189.62          288610          2.88297e+08
2375.22          4496.84          280409          1.07667e+08
2350.19          3335.29          276808          8.22641e+07
2345.4          3795.33          276172          8.78665e+07
2366.96          5841.65          279243          1.89227e+08
2348.01          6562.66          274256          2.02855e+08
2321.22          3988.03          266942          1.88902e+08
2329.69          3725.03          267849          2.39257e+08
2350.77          4943.78          268400          2.85553e+08
2305.59          5862.02          258200          3.53846e+08
2312.73          5974.85          263389          2.84777e+08
2264.85          10830.8          256788          4.12064e+08
2209.87          14054.9          246010          4.94059e+08
2141.07          29774.1          232207          1.22539e+09
2078.02          27114.7          220920          1.1243e+09
2003.08          30040.3          204266          1.21295e+09
1943.8          14362.6          190952          5.81299e+08
1946.33          12189          190601          4.75804e+08
2003.84          8688.44          202009          3.30721e+08
2027.02          12164.1          207135          5.62249e+08
2018.89          9048.04          206314          4.10199e+08
2031.22          10493.5          208709          5.61114e+08
1988.07          10506.5          198481          4.45648e+08
2007.21          7988.91          202400          2.95184e+08
1980.03          10444.1          195979          3.74844e+08
1986.81          10503.9          197900          4.60993e+08
1943.22          9727.79          188387          3.75726e+08
1946.29          10022.1          187508          3.25422e+08
1892.46          10390          177371          3.70256e+08
1866.01          5219.24          170987          2.12059e+08
1876.54          6331.62          171953          2.04501e+08
1862.89          7751.03          169791          3.22586e+08
1888.1          10408.8          173986          4.43426e+08
1958.48          14172.9          186540          5.23813e+08
1946.35          12410.1          183408          4.95929e+08
1925          13094.4          178447          4.49087e+08
1994.97          16277.7          194951          7.25505e+08
1944.45          13377.3          184577          4.95419e+08
1988.93          10294.1          193712          4.0851e+08
1923          8282.24          181405          3.9226e+08
1945.48          11516.8          186146          5.22034e+08
1925.65          10358.2          183423          5.07205e+08
1899.99          9251.86          178592          3.52349e+08
1921.63          9117.52          181600          2.99273e+08
1924.88          7181.66          184338          3.08905e+08
1923.57          8689.12          183692          3.18224e+08
1901.2          7895.55          179243          3.25954e+08
1888.52          8791.69          176924          4.12969e+08
1846.05          6688.71          166701          2.5621e+08
1849.86          9408.81          166393          3.64419e+08
1814.74          9515.22          159404          3.8069e+08
1742.13          10907.9          148398          3.52266e+08
1711.4          4795.08          143750          1.5629e+08
1712.7          4799.8          144239          1.39384e+08
1732.28          5197.71          147203          1.73518e+08
1683.5          2967.11          138267          6.17777e+07
1662.7          2631.32          134358          4.86018e+07
1664.37          4800.57          135878          1.32308e+08
1658.36          4138.62          134368          1.10773e+08
1669.1          6198.94          135622          1.44563e+08
1663.17          5116.53          133121          1.01815e+08
1640.57          3205.03          130281          8.33161e+07
1657.97          6127.61          133261          1.28159e+08
1606.47          3377.77          126512          6.42964e+07
1612.99          3121.12          127747          7.53595e+07
1593.95          1441.1          123833          1.81286e+07
1587.77          1229.17          123195          1.86574e+07
1602.67          2044.41          123884          3.52236e+07
1590.67          1642.34          123783          1.99686e+07
1599.54          1824.73          124128          2.02949e+07
1630.07          3809.13          127567          7.79684e+07
1620.46          6232.09          125733          9.99383e+07
1573.04          9356.61          120489          2.28423e+08
1547.55          11754.9          117625          3.8582e+08
1538.51          8983.82          113004          2.00743e+08
1519.4          8706.29          110256          2.05957e+08
1509.55          6011.64          108426          1.59573e+08
1503.5          4396.36          107234          1.12035e+08
1475.12          3177.33          102717          8.49168e+07
1467.69          2117.28          101929          7.04748e+07
1470.54          2591.34          102051          5.95795e+07
1431.72          1492.81          96322.6          2.87572e+07
1411.4          932.603          93743.7          1.55463e+07
1419.39          872.469          93946.3          9.68653e+06
1389.21          328.736          90934.4          3.59071e+06
1405.41          1402.6          92826.6          2.33073e+07
1393.68          575.097          91441.4          7.37736e+06
1390.69          678.281          91097.4          7.93102e+06
1396.7          576.117          91760.8          6.77118e+06
1389.14          324.387          91011.1          4.27603e+06
1390.77          570.419          90993.3          5.92563e+06
1404.94          1675.93          93198.6          3.22058e+07
1404.93          1561.31          93195.7          3.06566e+07
1424.34          3990.13          95367.6          6.07212e+07
1384.76          499.426          90365.9          3.63247e+06
1383.18          342.938          90296.6          3.20867e+06
1405.86          1711.05          93835.7          3.77313e+07
1400.06          1300.57          93030.9          2.97686e+07
1407.96          1280.26          93485.7          2.61774e+07
1418.03          1637.55          94906.8          3.35468e+07
1397.64          1859.54          92333.5          2.76574e+07
1381.08          1797.21          90700.1          1.86516e+07
1397.29          2987.43          92629.2          3.87946e+07
1373.18          3157.35          90393.4          3.02054e+07
1372.76          2442.06          90684          2.80927e+07
1359.01          2598.88          89509.5          3.03814e+07
1331.23          1965          87339.9          3.28878e+07
1331.88          1711.61          86799.5          2.11307e+07
1324.51          1449.5          85932          1.45712e+07
1314.06          946.348          84825.7          5.70754e+06
1338.6          2128.09          88207.3          3.70049e+07
1344.02          2375.57          87965.3          2.68027e+07
1358.75          2216.35          89700.2          3.13618e+07
1343.8          2106.25          88070.7          2.87463e+07
1365.26          2055.98          89816.9          2.63549e+07
1370.19          2336.04          89936.3          2.33963e+07
1355.93          2722.03          89267.8          3.18935e+07
1348.19          2768.85          88752.9          3.42234e+07
1346.68          2741.93          88576.6          3.44591e+07
1350.66          2975.52          89481.1          4.21857e+07
1349.89          3501.61          88776.3          3.82641e+07
1338.59          2525.33          86839.1          1.72071e+07
1336.34          2245.99          87339.6          2.68782e+07
1338.21          2427.71          88557.1          4.40717e+07
1337.75          1812.4          87462.3          2.59376e+07
1366.17          2687.46          90485.3          3.53726e+07
1341.97          2856.92          88195.3          3.55047e+07
1332.81          2278.13          87370.7          3.30872e+07
