26.9258	27.6313	30.74
24.4357	25.9066	31.1167
24.8124	24.7586	31.3552
25.0509	22.2486	31.7877
25.4834	19.9847	33.1119
26.8076	18.5971	31.517
25.2127	18.5619	32.8485
25.1829	17.303	31.4927
23.8271	17.1563	31.9342
24.4345	17.5747	29.7708
22.271	15.8029	32.0165
22.2807	13.3292	32.9837
21.6013	14.1193	31.4958
20.1134	15.0469	29.4065
18.0241	13.0759	30.3432
18.4259	14.8439	28.0175
16.1002	14.6022	29.3995
13.5935	12.6979	27.0776
11.2716	13.8077	25.0588
13.7961	13.2827	23.8772
12.6144	11.9898	24.0755
12.8128	10.8572	23.9795
12.7167	8.28776	22.496
11.2333	5.78062	20.4902
9.22739	6.03294	19.2371
7.97434	4.16342	21.3289
6.08098	2.80932	23.0537
7.37459	3.5327	21.5
5.82092	1.76001	22.4097
6.73057	-0.506063	21.8892
5.83023	2.02353	21.074
5.01502	1.69534	18.6232
2.56424	3.49333	18.7609
3.61291	5.30323	17.6166
2.5231	6.76924	15.0745
-0.0189551	8.48641	16.9525
-1.86613	7.24067	18.8074
-0.0112791	7.48923	16.6655
-2.1531	7.94633	17.3084
-0.800867	5.55129	17.895
-0.214257	4.05958	17.8757
1.54595	6.61959	15.5699
-0.649395	4.47153	17.782
1.56279	5.99543	15.7483
-0.470977	5.19636	17.4021
1.79951	7.36033	15.0578
-0.395298	6.16197	17.1501
0.75694	6.67369	15.8421
0.735149	8.68863	15.1089
1.99611	9.4502	12.5092
-0.603551	10.2641	11.4503
0.0427599	10.9454	9.42446
-1.24542	10.0711	11.2855
1.09634	10.6855	9.46394
-0.725215	10.8867	8.36681
-0.516415	10.2396	9.21384
0.330618	8.4965	7.56438
-0.0543031	6.08574	6.04983
-1.56885	3.65531	5.1469
-2.47178	2.12628	5.21264
-2.63103	2.23188	5.74968
-2.09399	-0.0930577	6.10704
-1.73663	2.00649	3.68613
-4.15754	0.927781	4.17597
-6.08581	1.77313	3.37232
-5.79856	1.65182	4.67981
-8.3844	1.0818	7.11307
-5.95114	0.896196	5.56879
-7.49543	2.56087	5.08344
-7.98077	4.82094	3.13598
-5.69068	7.03152	3.69053
-4.1514	5.93316	5.76053
-2.08139	4.98037	5.72215
-0.847855	3.81792	4.88803
-0.757208	4.14655	3.28187
0.112467	3.13173	1.35034
0.0606735	3.34172	1.01109
1.18279	2.76077	-1.02367
0.443795	1.34278	-1.30696
-0.256835	0.582398	-1.78674
-2.25781	-0.9772	-1.26299
-4.21812	0.291997	-0.667284
-3.62242	1.84118	-0.421822
-3.37695	-0.707305	-1.25904
-4.39589	-0.233539	1.11284
-2.02401	0.642739	3.70032
-4.29034	2.11662	4.0495
-3.94117	1.61722	3.46865
-1.99086	0.627352	1.6134
-0.813167	1.53309	1.38548
-0.110527	-0.151731	0.907811
-2.4496	1.80311	1.7716
-1.58581	-0.0717485	-0.647831
0.234661	0.668009	0.9666
-1.14752	-0.549113	-0.324961
-3.38779	1.15564	0.115155
-1.30404	-0.180654	2.45103
-1.66521	1.75493	0.641286
-0.188074	2.52572	-0.503285
-0.13448	1.96215	-1.37074
0.861248	1.74657	0.437946
1.08076	-0.250876	1.08931
-0.518277	1.94205	-0.971868
-0.791757	-0.153698	0.170314
0.350426	-0.589363	0.22287
-1.20014	-1.3986	-0.426542
-2.55014	0.0771327	1.68983
-4.19621	-1.52661	-0.410226
-1.78659	-0.796675	1.35157
