4.77843	0
4.2857	0.492733
4.58407	0.412256
4.53395	0.295787
4.46566	0.239075
4.43388	0.197775
4.43873	0.167221
4.45644	0.145896
4.43591	0.130295
4.43411	0.116553
4.39309	0.113125
4.39003	0.103314
4.41349	0.0978875
4.41289	0.0906282
4.44692	0.090976
4.45583	0.0855653
4.46938	0.0815079
4.48398	0.0782216
4.46045	0.077641
4.46768	0.0740107
4.49188	0.074441
4.51515	0.0746945
4.55437	0.0814395
4.52055	0.0849924
4.49658	0.0849726
4.50488	0.0820594
4.50843	0.0790416
4.49715	0.0769976
4.51515	0.0764441
4.529	0.0751398
4.53136	0.072714
4.52862	0.0704585
4.51224	0.0702276
4.50319	0.0687284
4.5067	0.0668281
4.51287	0.0652368
4.51949	0.0637942
4.51197	0.0625463
4.51367	0.060945
4.51523	0.0594223
4.49633	0.0609595
4.51072	0.061207
4.50235	0.0603494
4.50448	0.0590003
4.49523	0.0584125
4.48887	0.0574807
4.47875	0.0571492
4.51433	0.0663032
4.52423	0.0656864
4.52654	0.0644009
4.51834	0.0636562
4.51309	0.0626403
4.50863	0.0616088
4.51453	0.0607444
4.50314	0.0607081
4.52216	0.0625762
4.52274	0.0614713
4.53051	0.0608996
4.52669	0.0599805
4.52923	0.0590271
4.53124	0.0580861
4.53387	0.0572022
4.54355	0.0571132
4.53433	0.0569648
4.5394	0.0563103
4.52384	0.0575925
4.51694	0.0571452
4.52017	0.0563912
4.51217	0.0561405
4.51194	0.0553332
4.51964	0.0550892
4.51107	0.0549905
4.50477	0.0545972
4.49999	0.0540663
4.5173	0.0560802
4.51424	0.0554219
4.5088	0.054967
4.50743	0.0542752
4.5085	0.0535945
4.51165	0.0530141
4.51281	0.0523683
4.53581	0.0566086
4.52904	0.0563304
4.53544	0.0560225
4.53472	0.0553642
4.54008	0.0549788
4.54119	0.0543545
4.54031	0.0537406
4.53317	0.0536106
4.53285	0.0530125
4.52686	0.0527681
4.52662	0.052192
4.52575	0.051635
4.52439	0.051101
4.51683	0.0511209
4.51482	0.0506256
4.51431	0.0501036
4.50908	0.0498646
4.50375	0.0496449
4.50884	0.0494084
