2.49367	6.05401	6.69973
0.17194	6.56108	5.15436
0.492946	3.1822	5.73661
1.0752	0.134696	7.51918
2.85777	-1.73321	5.37223
2.81036	0.0591261	5.2262
2.66432	0.0189439	3.53145
2.4669	0.613362	4.34912
-0.445424	-1.77182	7.37218
1.33294	-1.75882	4.04217
-1.99708	-0.456779	3.12762
-4.65036	0.804179	3.66851
-2.27032	-2.3265	3.34306
-0.409975	0.965374	1.42583
-3.78438	-1.598	-1.69982
-6.50194	1.80033	-2.40666
-7.20879	0.209587	-4.14711
-6.94174	-1.31506	-4.2764
-10.4005	-3.31204	-7.65139
-7.58471	-5.86079	-9.47422
-5.26279	-4.1194	-8.50043
-8.31327	-4.82001	-9.71242
-9.52526	-1.4148	-10.8098
-9.96705	-4.71392	-8.38945
-7.54669	-4.52868	-7.85729
-7.01453	-2.05274	-6.44562
-5.60285	0.383663	-7.98601
-7.14324	3.43942	-4.82355
-4.16675	6.11288	-6.29061
-2.19328	2.69089	-3.97903
-0.523004	0.204312	-5.65599
-0.188401	-2.6789	-5.04067
0.426925	-1.81351	-3.60856
-2.79716	-1.02384	-5.61664
-4.80524	-1.04984	-3.24713
-1.8273	1.00156	-5.98489
-4.56506	-0.0741017	-3.75852
-2.33869	-0.483313	-0.70209
0.574343	-3.6392	-3.65664
-1.03884	-0.822569	-2.41851
0.199291	1.44739	-1.39559
1.22222	-0.740585	-3.08426
-1.85719	-3.31772	-6.49354
-5.26647	-4.17016	-8.93296
-2.99871	-2.32187	-5.4718
-0.256291	-2.6984	-3.92071
-2.01715	-0.890234	-4.27508
-2.37152	-0.919568	-1.56266
-4.83456	1.13624	-3.08971
-2.67123	1.59154	-1.70157
-6.17077	2.68716	-3.12702
-5.05819	3.5572	-2.20991
-2.87996	2.91343	0.903586
-4.61404	1.73657	3.40883
-4.34312	0.259654	3.6899
-4.06204	-0.611465	4.83014
-2.92181	-2.95797	2.60972
-4.98011	-2.86947	2.39536
-5.19447	-2.72732	3.11829
-8.32419	-2.24625	5.9446
-9.7763	-1.58685	4.03118
-8.63834	-2.66869	1.9398
-8.25166	-2.83199	3.69988
-9.01899	0.44355	3.45002
-9.26884	-1.63529	5.69093
-7.02793	-2.28863	8.73333
-3.94513	0.687154	9.47983
-3.19863	2.75927	8.00127
-4.67719	5.54582	6.71867
-4.72886	7.20635	5.15383
-2.89373	7.32837	5.59622
-2.45134	5.16623	6.76694
-1.28062	3.80011	4.1668
0.0979676	3.73039	4.44949
0.380653	3.27372	5.58276
0.430968	4.78426	4.80072
-0.351076	2.04516	1.4068
-1.34588	0.136319	1.02545
1.71384	1.25987	2.94777
-0.979782	-0.839592	3.65283
-1.75801	-0.364868	1.01395
-0.0494733	0.437041	3.09939
-3.48013	-0.689982	3.34187
-2.84237	2.50293	4.52148
0.64078	-0.547898	6.50555
1.11082	-1.22017	5.72365
0.328919	-3.53316	3.36673
-2.16855	-2.03911	6.04563
-0.583188	-0.81984	5.73883
2.34259	0.126021	3.47079
0.0745566	-0.516998	0.322045
2.52519	0.47883	2.49532
0.886751	-1.25981	5.34581
2.94397	1.70981	2.33007
0.507779	4.22873	3.90837
1.54538	2.68796	4.45673
1.61753	1.9293	3.289
0.449797	3.26971	2.9988
0.7453	0.580841	3.87563
-2.02936	2.48863	3.50748
-2.3975	-0.332572	5.04503
-2.98398	-0.261824	4.22481
-0.0615035	-2.1128	2.13751
-0.935712	1.27605	5.53892
1.91325	-0.939808	3.38004
-0.913749	2.30391	4.36264
-0.465947	-1.09908	3.33161
-1.49698	0.205292	2.94618
-0.286593	-0.856836	2.58991
-3.2702	2.51829	1.6487
-4.21141	3.11975	5.12665
-0.728485	2.98941	3.5119
-2.34323	0.29497	6.01972
0.164588	-2.63509	3.48631
-2.36882	-2.83433	3.89124
-3.32869	-1.0372	2.27431
-4.96796	0.125159	5.03741
-2.20486	1.09126	3.25686
-0.281556	1.04635	3.24723
-2.43261	-0.476035	3.0324
-2.64744	0.472884	2.27329
0.689258	1.89318	2.37005
-1.7021	-0.785859	3.60378
1.0342	0.533372	1.03659
-1.53299	0.409569	-0.591998
-0.811812	1.3212	-0.561278
-0.781092	-1.71826	1.76036
1.54054	0.187199	1.37208
1.15226	0.386361	2.98857
-1.63455	0.362631	0.636515
-0.624365	-0.939306	0.931779
-0.3291	0.433832	3.92132
-2.17324	-1.50066	2.59782
-3.04767	0.511043	3.39167
-1.62822	0.824097	2.77824
-2.24165	0.737856	2.02338
-0.0537664	1.4394	4.00286
-1.87959	2.58263	5.01057
-0.871881	3.31828	4.73952
-3.83904	5.32746	5.29813
-3.28043	6.34122	3.80326
-4.77531	4.86734	1.30437
-1.91788	3.80707	-1.49111
1.11423	1.8341	-3.45702
-1.14842	-1.66226	-3.5213
