5.7352	0
4.78455	0.950644
4.99897	0.589251
4.81522	0.455384
4.91365	0.366215
4.85381	0.304941
4.81284	0.260959
4.8021	0.226252
4.68524	0.231236
4.62539	0.21531
4.58743	0.198419
4.56489	0.182528
4.5681	0.167932
4.54244	0.157578
4.54199	0.146698
4.56195	0.138667
4.55659	0.130365
4.63275	0.144592
4.61937	0.137423
4.59854	0.132024
4.61855	0.127164
4.62717	0.121552
4.64043	0.116901
4.61808	0.114133
4.59208	0.112517
4.59683	0.108207
4.58483	0.104811
4.57712	0.101292
4.56978	0.0980123
4.60923	0.102577
4.59936	0.0997021
4.6	0.0965383
4.58268	0.0951563
4.55024	0.0978497
4.54541	0.0951355
4.57362	0.0966637
4.57357	0.0940148
4.57655	0.0915558
4.56779	0.0896066
4.5532	0.0885476
4.54538	0.0867142
4.56446	0.0867483
4.55421	0.085325
4.57354	0.0855769
4.5773	0.083738
4.56097	0.0835103
4.55638	0.0818427
4.56631	0.0807322
4.56776	0.0790807
4.56433	0.0775586
4.55295	0.076871
4.5527	0.0753786
4.55347	0.0739467
4.55658	0.072631
4.54916	0.0716838
4.54921	0.0703922
4.54315	0.0694109
4.54869	0.0684281
4.5441	0.0674146
4.54287	0.0662929
4.54638	0.0652912
4.54932	0.0642969
4.54357	0.063529
4.54268	0.0625348
4.54622	0.0616669
4.54315	0.0608032
4.53786	0.0601221
4.53446	0.0593287
4.53354	0.0584697
4.54976	0.0598658
4.54659	0.0591018
4.54158	0.0584898
4.54388	0.0577287
4.54181	0.0569807
4.54455	0.0562826
4.54645	0.0555696
4.54143	0.0550721
4.539	0.0544159
4.54123	0.0537689
4.55107	0.0539968
4.54483	0.0536902
4.55219	0.0535395
4.54643	0.0532027
4.54869	0.0526139
4.55086	0.0520364
4.5506	0.0514284
4.56572	0.0530367
4.5663	0.0524337
4.56102	0.0521088
4.55911	0.0515622
4.55137	0.0515753
4.54478	0.0514358
4.54563	0.0508868
4.5478	0.0503892
4.54189	0.0502056
4.53327	0.050421
4.53905	0.0502323
4.53972	0.0497216
4.54077	0.049228
4.54383	0.0488291
