6.55298	0
6.01367	0.539308
5.62917	0.494762
5.60507	0.350679
5.50658	0.288939
5.448	0.24308
5.36449	0.221767
5.30777	0.200256
5.29999	0.176781
5.28427	0.158896
5.2707	0.144367
5.2619	0.132082
5.23036	0.125524
5.2321	0.116225
5.23574	0.108261
5.22835	0.101538
5.21696	0.0960565
5.21406	0.0906093
5.20421	0.0862724
5.20062	0.0819237
5.21024	0.0785166
5.21342	0.0749301
5.20857	0.0717624
5.2094	0.0687122
5.21349	0.0660335
5.21624	0.0635026
5.20878	0.0615597
5.19968	0.0600145
5.19085	0.0585773
5.18255	0.0571954
5.17873	0.0554517
5.17749	0.0537051
5.17626	0.0520668
5.17764	0.0505311
5.1779	0.0490667
5.17063	0.0482349
5.17923	0.0476946
5.17144	0.0470715
5.17007	0.0458692
5.16052	0.0457151
5.15694	0.0447294
5.15175	0.0439599
5.14541	0.0433903
5.15034	0.0426781
5.16312	0.043632
5.15871	0.0428999
5.15418	0.0422213
5.15139	0.0414264
5.14734	0.0407738
5.14077	0.0404855
5.13612	0.0399562
5.13605	0.0391803
5.13934	0.0385745
5.14425	0.0381708
5.14506	0.037479
5.14779	0.0369047
5.14758	0.0362521
5.14933	0.035665
5.14977	0.035058
5.14752	0.034542
5.14068	0.034653
5.14134	0.0340958
5.13421	0.0342992
5.12884	0.0341833
5.12711	0.0336976
5.12737	0.0331841
5.12851	0.0327049
5.1259	0.0323255
5.12399	0.031911
5.12085	0.0316082
5.12071	0.0311602
5.12163	0.0307381
5.12276	0.0303352
5.11854	0.0302182
5.12075	0.0298948
5.12035	0.0295016
5.12204	0.0291653
5.1218	0.02879
5.1211	0.0284317
5.12019	0.0280891
5.11538	0.0281531
5.11743	0.027883
5.12018	0.0276821
5.11594	0.0276765
5.12243	0.028108
5.12526	0.0279226
5.1236	0.0276493
5.12158	0.0274085
5.13001	0.0283807
5.12651	0.0282805
5.12567	0.0279808
5.12186	0.0279351
5.12316	0.0276634
5.12175	0.0274037
5.11939	0.0272168
5.12067	0.0269623
5.11941	0.0267124
5.11944	0.0264384
5.1187	0.0261802
5.11822	0.0259215
