26.9258	27.6313	30.74
27.6467	28.9491	28.5519
28.9645	26.7609	24.4999
24.9125	27.037	24.8535
25.1885	27.3905	23.6208
25.542	26.1578	23.0513
24.3093	25.5883	20.7703
23.708	25.6218	23.1814
23.7415	28.0329	24.9657
20.2045	28.6485	25.1588
17.6537	31.0378	23.5672
20.043	29.4462	23.4019
18.4514	29.2809	24.8606
18.2861	30.7397	22.465
19.7449	28.344	22.7882
18.6192	28.8926	23.678
17.9824	28.4343	24.7849
19.2599	28.6619	22.6766
19.4875	26.5536	23.08
17.3792	26.957	22.4841
20.0886	27.7405	19.0025
20.8721	24.2589	19.1687
17.3905	24.4251	19.5032
17.725	22.378	20.9602
19.1594	21.9314	18.0636
20.0219	23.1935	17.6297
21.2839	22.7596	14.6918
20.8501	19.8217	15.0473
21.3171	20.0085	14.029
21.5039	18.9901	14.2048
20.4855	19.166	14.7575
20.6614	19.7187	12.6772
21.2141	17.6383	11.2304
19.7673	16.6855	11.1514
19.6883	16.6841	11.9295
19.6868	17.4622	12.433
20.4649	17.9657	11.1591
20.9684	16.6918	11.606
19.6945	17.1387	10.5059
20.1415	16.0386	9.93503
19.0413	15.4677	11.5685
16.9125	15.7096	10.1984
17.1544	14.3395	9.59353
15.7843	13.7347	8.87671
15.0674	14.0664	9.21837
15.3992	14.4081	9.13114
15.7409	14.3209	10.3332
15.6537	15.5229	12.2942
15.4351	13.0232	14.2994
17.4403	12.5291	11.2247
14.3656	12.1706	13.3197
14.0072	14.2656	12.6469
16.1022	13.5928	10.7754
15.4293	11.7213	9.57521
13.5578	10.5211	9.07459
12.3577	10.0205	9.32533
13.3474	10.8931	7.94761
9.92011	9.48564	7.1326
10.3068	11.5076	5.95203
10.432	11.8785	6.42222
10.8028	12.3486	4.53837
11.273	10.4648	4.49734
9.38915	10.4238	6.72617
9.34812	12.6526	5.93794
9.57099	11.2896	8.00184
11.6349	8.7532	7.15626
13.1472	6.52458	5.99049
10.9186	5.35881	5.36124
11.4692	4.11497	6.05998
10.2254	4.8137	6.19418
10.9241	4.94791	6.13073
11.0583	4.88445	6.65219
10.9948	5.40592	6.03868
9.26873	4.15392	6.38085
6.90894	5.12849	6.03491
6.563	4.87194	4.96685
5.72489	6.59271	4.94192
4.98817	6.03233	4.14914
4.32123	4.29382	5.88619
4.37815	3.98151	5.98883
4.06585	4.08415	4.23336
2.01862	2.575	4.99064
0.509467	3.33227	5.71449
-0.395043	3.92711	5.40997
0.149705	4.05102	5.43941
0.273614	4.08046	5.41934
1.46314	1.80177	4.66408
-0.815552	1.04652	4.35778
-1.12185	1.62825	4.56596
1.39369	1.01805	3.69235
0.783499	0.144436	4.67687
-0.0901178	1.12895	4.86593
0.894401	1.31801	5.11437
1.08346	1.56646	3.84574
1.3319	0.297825	4.80191
1.53511	0.875122	1.34111
0.415354	0.390269	0.263717
-0.0694995	-0.68712	-1.39026
-1.2684	-1.32054	0.00200644
-1.92172	-0.250177	0.357092
0.596219	-0.237659	0.468424
0.608737	-0.126328	-0.340125
0.379691	0.0765771	-0.405321
-0.451698	-0.16957	-0.368619
