4.74973	0
3.65662	1.09311
3.37893	0.6895
3.27118	0.499315
3.13104	0.411373
3.06467	0.342379
3.01522	0.293558
2.9761	0.257221
2.96719	0.227022
2.95969	0.203194
2.94744	0.184203
2.93004	0.169052
2.89782	0.158807
2.88799	0.147355
2.87084	0.138248
2.85662	0.130098
2.84786	0.12252
2.84589	0.115529
2.84589	0.10928
2.84448	0.103682
2.84724	0.0986597
2.83431	0.0949535
2.83103	0.0907903
2.82409	0.0872018
2.81769	0.0838854
2.80925	0.0810355
2.81353	0.0780937
2.81662	0.0753166
2.8246	0.0731101
2.82164	0.0706931
2.81367	0.0688384
2.81619	0.0667004
2.80978	0.064965
2.80832	0.0630422
2.80475	0.0613188
2.8059	0.0596024
2.80035	0.0582347
2.79696	0.0567827
2.80028	0.0554069
2.80082	0.0540067
2.80284	0.0527116
2.80734	0.0516378
2.80323	0.0505894
2.80221	0.0494368
2.80109	0.0483388
2.80352	0.047339
2.79983	0.0464681
2.79861	0.0455059
2.79983	0.0445844
2.79643	0.0438159
2.79677	0.0429495
2.79382	0.0422185
2.7942	0.041416
2.80195	0.0413742
2.80615	0.0408318
2.80827	0.0401521
2.80528	0.0395549
2.8054	0.0388672
2.80149	0.0384021
2.80046	0.0377708
2.80174	0.0371687
2.79936	0.0366414
2.79533	0.0362804
2.79582	0.0357124
2.7966	0.0351673
2.79401	0.034727
2.7933	0.0342123
2.78906	0.0339703
2.79073	0.0335158
2.78719	0.033222
2.78665	0.0327553
2.79083	0.0325669
2.78686	0.0323613
2.78326	0.0321236
2.7846	0.0317206
2.78573	0.0313206
2.78368	0.0309792
2.78195	0.0306279
2.78517	0.0304081
2.78147	0.0302516
2.78139	0.0298759
2.77891	0.0296134
2.78022	0.029284
2.78211	0.0289946
2.78493	0.0287904
2.78508	0.028454
2.7868	0.0281775
2.7842	0.0279765
2.78327	0.0276762
2.78181	0.0274054
2.78026	0.0271473
2.78291	0.0269808
2.78181	0.0267116
2.7821	0.0264275
2.78193	0.0261483
2.78395	0.0259534
2.78221	0.0257434
2.78499	0.0256299
2.78243	0.0254985
2.7803	0.0253314
