6.30604	0
6.39168	0.085641
6.35967	0.0589011
6.31452	0.0614246
6.30221	0.0491453
6.37359	0.0818863
6.46857	0.11752
6.46616	0.101804
6.43055	0.0965874
6.47686	0.0980241
6.433	0.0989221
6.44479	0.0910688
6.43932	0.0839496
6.40913	0.0833773
6.40576	0.0776934
6.39734	0.0731614
6.40872	0.0696588
6.42935	0.0688411
6.4177	0.0661518
6.43767	0.0658572
6.44853	0.063578
6.48013	0.0683572
6.4959	0.0671963
6.47738	0.0669482
6.48642	0.0648465
6.47421	0.0634862
6.47692	0.0611497
6.46779	0.0596291
6.47707	0.05828
6.48522	0.0568911
6.49357	0.055655
6.49268	0.053895
6.49213	0.0522392
6.47648	0.0530409
6.48845	0.0528763
6.49733	0.0521471
6.4971	0.0507186
6.48983	0.0498989
6.50877	0.0521632
6.50609	0.0509128
6.50828	0.0497037
6.50441	0.0486603
6.4977	0.0479857
6.50452	0.0473756
6.50389	0.0463152
6.49878	0.045584
6.49001	0.0454591
6.49922	0.0454468
6.49778	0.0445331
6.49478	0.0437366
6.50743	0.0446984
6.51091	0.0439686
6.50792	0.0432346
6.51338	0.0427758
6.50818	0.0423104
6.50194	0.0420143
6.49628	0.0416573
6.51605	0.045459
6.51882	0.0447675
6.52022	0.0440373
6.51405	0.0437465
6.51119	0.0431304
6.50879	0.0425077
6.50366	0.042152
6.50615	0.0415727
6.50579	0.0409395
6.49951	0.040809
6.49429	0.040542
6.48578	0.0408468
6.47929	0.040778
6.47403	0.0405432
6.467	0.0405892
6.47485	0.0407917
6.4831	0.0410743
6.48221	0.0405328
6.48796	0.0404074
6.48169	0.0403691
6.48246	0.0398557
6.48552	0.039467
6.48863	0.0390945
6.48371	0.0389221
6.47778	0.0388986
6.48216	0.0386761
6.48108	0.0382283
6.47407	0.038421
6.47757	0.0381332
6.47987	0.0377626
6.48055	0.0373372
6.4798	0.036923
6.48136	0.0365436
6.48415	0.0362479
6.4879	0.0360467
6.48382	0.0358888
6.48558	0.0355483
6.49489	0.036384
6.48885	0.0365066
6.48304	0.0365921
6.48249	0.036221
6.48476	0.0359253
6.48938	0.0358628
