0         1378.21          11.1427
3         1385.56          9.07702
1         1343.29          10.7117
0         1333.54          11.1784
2         1405.49          10.242
1         1320.17          12.2979
0         1289.64          8.63553
2         1356.29          8.69654
1         1244.37          13.1089
0         1259.12          7.17731
2         1327.33          8.23002
0         1230.22          7.03022
2         1300.91          7.5774
3         1355.97          10.6864
0         1228.11          5.92568
2         1278.45          6.19565
1         1198.31          10.1968
2         1266.62          8.29215
3         1291.86          11.2081
2         1236.4          7.62425
0         1229.8          5.47007
1         1186.25          8.44491
3         1244.52          12.2046
3         1190.09          8.78311
2         1227.26          7.56483
0         1221.15          5.52083
2         1194.78          9.36409
1         1143.25          8.08362
3         1165.66          9.75078
2         1153.37          6.53565
0         1217.15          5.85023
1         1113.58          8.83572
2         1142.76          6.62149
0         1202.3          7.33934
1         1105.4          8.33542
3         1172.7          8.55967
2         1120.58          5.07716
1         1071.52          8.51972
0         1196.76          8.39744
2         1101.59          3.62177
3         1159.12          9.58453
0         1162.51          6.3147
3         1143.24          10.9702
2         1102.35          5.99719
3         1089.61          8.31501
0         1155.65          6.00655
2         1074.78          4.54443
2         1076.42          4.85775
3         1079.3          9.22118
0         1145.43          6.37044
1         1052.8          9.71453
2         1073.25          5.09801
3         1016.59          8.68951
2         1045.74          5.00195
0         1127.4          5.76558
1         1024.24          11.2073
2         1031.54          4.95037
3         988.414          9.09072
0         1112.17          5.49531
3         961.578          8.06477
2         1026.58          4.72415
3         963.668          6.89226
2         1009.13          4.53929
0         1102.7          5.21294
3         933.096          7.13448
0         1090.77          4.67677
1         983.928          9.23789
1         958.071          8.7136
0         1094.06          5.12037
2         994.383          3.81352
0         1083.22          5.26125
2         990.972          3.14754
3         932.41          6.50861
1         917.986          6.2637
0         1076.05          5.21891
3         915.021          5.89101
0         1054.25          5.59204
3         908.25          5.36544
2         998.242          3.17904
0         1039.46          5.34393
1         896.787          4.78996
3         918.196          6.50456
1         884.553          3.90333
2         995.166          3.40369
3         898.55          4.40626
1         871.02          3.30508
3         892.333          4.43854
2         997.685          3.83805
1         866.238          3.84044
0         1028.89          5.098
3         885.305          3.91372
1         861.654          4.63982
0         1019.34          4.79938
3         875.332          3.74483
0         1029.31          4.79343
2         984.014          3.43991
3         866.419          2.56353
0         1009.37          4.9055
1         853.538          4.57023
2         983.068          3.35489
0         1012.56          5.28399
3         851.633          3.54953
2         978.247          3.62101
0         1017.5          5.10659
1         834.058          5.38874
3         841.811          4.29482
2         976.91          3.4459
1         822.374          4.97869
3         820.219          4.61902
0         1001.29          4.81609
2         973.083          3.08629
1         817.827          5.62729
0         992.074          4.89306
3         811.425          5.19555
2         974.727          3.50113
0         981.328          5.15798
3         807.578          5.76202
3         811.032          5.21354
2         963.064          3.6033
0         971.405          4.06769
3         815.202          5.70955
2         956.85          3.15225
0         973.425          4.42724
1         807.568          5.38781
0         947.409          4.12322
3         791.235          5.10647
2         947.772          3.65866
0         940.853          3.64573
2         946.448          3.8165
3         778.673          4.42121
0         925.138          3.07131
1         796.843          4.64756
3         765.456          3.78066
2         927.446          3.55957
3         758.22          3.84314
2         923.405          3.25401
2         914.958          3.53009
3         753.677          3.57198
1         784.668          4.88766
0         919.893          2.81745
2         918.913          4.0489
0         915.492          2.83281
3         746.044          3.44677
1         785.359          5.03912
2         919.174          4.3386
0         909.885          3.23015
3         742.465          3.00374
2         917.525          4.35514
0         899.663          2.24102
3         737.258          3.65532
0         898.167          2.41371
1         780.612          5.54564
0         893.29          1.79192
2         914.575          4.15873
0         893.385          1.97636
0         892.464          2.0045
3         740.017          4.04223
0         893.497          3.22061
3         734.633          3.38279
0         892.792          2.7982
2         905.918          3.94515
3         724.391          2.57664
0         908.3          3.55485
1         769.647          5.19521
3         715.11          1.8659
2         907.271          4.83504
0         910.739          4.454
1         761.503          4.74569
3         711.71          1.5518
0         902.36          4.28683
0         890.604          4.61965
3         710.853          1.94201
2         903.138          5.00833
0         893.244          4.20779
3         707.169          1.29919
0         892.284          4.53503
3         711.472          1.66749
1         744.885          3.39801
2         887.928          4.05343
0         878.935          4.32075
1         742.829          3.46562
0         867.246          4.41537
0         875.214          4.9682
2         879.728          3.93421
3         709.638          1.84463
0         847.147          4.40627
1         737.882          3.39348
0         836.264          4.57951
2         881.263          3.98236
3         709.378          2.01034
0         823.7          4.39193
3         705.943          1.77573
0         806.466          2.964
2         881.616          4.65417
0         794.628          1.49834
3         706.557          1.7811
1         736.076          3.50086
0         799.421          1.60669
1         732.039          3.46426
0         799.574          1.55827
3         705.726          1.87327
0         794.315          1.42923
1         724.3          2.6163
3         700.028          2.04272
0         787.721          1.5265
2         877.476          4.72872
0         781.969          1.39953
0         775.759          1.18341
3         696.805          1.6658
2         858.502          3.26483
0         776.168          1.10507
3         692.669          1.37897
0         776.023          1.09857
1         723.573          2.66204
3         694.113          1.41284
0         776.337          1.08828
1         718.655          2.08756
3         693.892          1.47569
0         776.12          1.09485
1         717.444          1.89692
3         695.106          1.64574
2         867.371          3.85813
0         773.746          1.14855
3         697.176          1.86837
1         732.733          3.2009
0         773.015          0.97708
0         772.753          1.02251
2         860.449          3.98836
0         771.272          0.959167
2         868.068          3.93436
0         766.351          1.05655
3         691.227          1.42154
0         769.349          1.32025
1         731.824          2.84979
3         688.21          1.18517
0         763.946          1.24835
1         725.857          2.59677
3         688.267          1.12312
1         723.805          2.59544
0         761.599          1.42626
3         690.518          1.39395
0         760.646          1.293
3         692.555          1.7142
1         715.723          1.82081
0         762.51          1.41921
3         690.831          1.38848
2         869.1          4.33336
0         762.197          1.41425
3         691.363          1.48018
2         867.505          4.11715
1         722.047          2.6156
0         760.563          1.74897
3         689.578          1.32731
1         716.13          1.95507
0         761.612          1.89126
3         697.386          2.29935
0         761.318          2.50079
3         692.645          1.75336
1         715.078          2.0747
0         745.246          3.01624
3         692.432          1.87479
2         859.537          3.80086
3         691.69          1.56915
0         738.392          3.25634
2         855.085          3.76385
3         690.596          1.03289
0         734.865          3.41195
3         688.043          1.01382
0         727.652          3.44288
1         712.389          1.96643
0         720.108          2.68373
0         716.601          2.02598
0         714.282          1.48875
1         713.725          2.38761
3         687.769          0.93697
0         720.107          2.28697
2         849.79          2.78985
3         687.65          0.938519
3         687.111          0.928489
2         856.214          3.72521
3         685.368          0.798298
0         716.669          1.94707
3         685.3          0.829257
2         859.563          4.44896
0         719.015          2.12166
1         709.818          2.07698
2         868.024          4.65779
1         715.476          2.56449
3         688.499          1.10111
2         874.136          4.4005
3         689.232          1.15609
0         721.777          2.53894
3         689.615          1.27333
0         715.516          2.03903
3         691.118          1.33047
3         694.579          1.81668
2         873.745          4.31683
0         713.102          2.11188
3         691.854          1.28723
0         715.633          2.10551
2         852.196          3.38877
1         711.202          2.55643
3         691.731          1.53959
0         711.133          1.67271
2         846.149          3.62646
3         692.288          1.44527
1         705.853          2.19657
2         857.185          4.29932
0         709.433          1.43312
2         843.614          3.52291
0         710.727          1.43966
2         845.043          4.62889
0         711.453          1.5119
3         687.141          0.915836
2         844.826          4.74165
0         708.701          1.30378
3         690.296          1.12095
1         701.34          2.13526
3         689.311          1.24518
