0         1159.45          54878.7
3         1245.02          69096.8
1         1128.51          56378.1
0         1180.75          56004.1
2         1239.36          68696.1
1         1063.33          53823.1
0         1160.64          53492
2         1259.4          67369.6
1         1063.33          53823.1
0         1134.69          53192
2         1203.88          60701.7
0         1112          50306.3
2         1203.88          60701.7
3         1113.69          62571.3
0         1134.69          53192
2         1177.55          58013.2
1         1063.33          53823.1
2         1114.6          55975.3
3         1082.84          58799.3
2         1114.6          55975.3
0         1159.73          53562.6
1         1050.18          48871.6
3         1082.84          58799.3
3         1002.67          48411.5
2         1101.3          50059.1
0         1115.15          52379.3
1         987.887          47049.6
2         1073.05          47808
3         1002.67          48411.5
2         1073.05          47808
0         1115.15          52379.3
1         987.887          47049.6
2         1073.05          47808
0         1091.31          47750.5
1         979.204          44576.8
3         1002.67          48411.5
2         1073.05          47808
1         884.437          32768.2
0         1083.01          47816.7
2         1031.18          44545.2
3         1000.19          46932.3
0         1068.82          48313.6
3         1000.19          46932.3
2         1011.13          44301.9
3         1000.19          46932.3
0         1068.82          48313.6
2         1011.13          44301.9
2         1011.13          44301.9
3         890.463          37782.7
1         884.437          32768.2
0         1066.32          45951.5
2         969.839          43085.4
3         890.463          37782.7
2         962.717          41191.4
0         1066.32          45951.5
1         884.437          32768.2
2         962.717          41191.4
3         862.452          34954.8
0         1032.36          43289.2
3         862.452          34954.8
2         962.717          41191.4
3         862.452          34954.8
2         962.717          41191.4
0         1032.36          43289.2
3         862.452          34954.8
0         1032.36          43289.2
1         869.709          31415.9
1         854.58          30042.7
0         1032.36          43289.2
2         962.717          41191.4
0         973.096          39502.2
2         962.717          41191.4
3         862.452          34954.8
1         854.58          30042.7
0         973.096          39502.2
3         862.452          34954.8
0         973.096          39502.2
3         862.452          34954.8
2         962.717          41191.4
0         973.096          39502.2
1         852.966          29624.5
3         862.452          34954.8
1         852.966          29624.5
2         962.717          41191.4
3         862.452          34954.8
1         784.219          25761.1
3         855.667          34796.9
2         934.71          39685
1         784.201          25759.1
0         973.096          39502.2
3         855.667          34796.9
1         784.201          25759.1
0         973.096          39502.2
3         802.883          29536.4
0         973.096          39502.2
2         934.71          39685
3         816.521          29980.4
0         973.096          39502.2
2         934.71          39685
1         781.17          25281.7
0         972.234          39164.2
3         788.086          29538.7
2         934.71          39685
0         938.979          38270.3
1         749.848          24403.4
3         748.94          25113.9
2         917.952          38684.1
1         752.872          24499.2
3         748.94          25113.9
0         938.979          38270.3
2         934.71          39685
1         752.872          24499.2
0         930.977          37598.9
3         748.94          25113.9
2         914.305          39623.1
0         920.255          37277.5
3         744.701          24481.9
3         744.701          24481.9
2         907.183          37729
0         920.255          37277.5
3         739.922          23220.6
2         907.183          37729
0         920.255          37277.5
1         752.872          24499.2
0         906.665          37598.7
3         739.922          23220.6
2         894.722          38263.3
0         898.638          36804.9
2         894.722          38263.3
3         719.323          23388.8
0         889.742          34120.6
1         752.872          24499.2
3         719.323          23388.8
2         875.554          36727.9
3         716.481          23251.6
2         875.554          36727.9
2         852.035          34273.1
3         701.163          21980.1
1         719.611          22152.9
0         884.868          33433.3
2         852.035          34273.1
0         884.868          33433.3
3         701.163          21980.1
1         708.616          21906.5
2         852.035          34273.1
0         884.868          33433.3
3         701.163          21980.1
2         852.035          34273.1
0         869.921          33845.4
3         701.163          21980.1
0         869.921          33845.4
1         708.616          21906.5
0         848.572          32789.9
2         852.035          34273.1
0         848.572          32789.9
0         848.572          32789.9
3         701.163          21980.1
0         848.572          32789.9
3         701.163          21980.1
2         852.035          34273.1
0         848.572          32789.9
3         701.163          21980.1
0         848.572          32789.9
1         708.616          21906.5
3         701.163          21980.1
2         852.035          34273.1
0         848.572          32789.9
1         708.616          21906.5
3         701.163          21980.1
0         848.572          32789.9
0         843.886          30640
3         693.767          21669
2         852.007          34580
0         848.572          32789.9
3         693.767          21669
0         848.572          32789.9
1         708.616          21906.5
3         690.925          21531.7
2         845.662          35243.5
0         827.294          29245.5
1         708.616          21906.5
0         827.294          29245.5
0         784.75          27347.1
2         831.178          33353.9
3         690.925          21531.7
0         784.75          27347.1
1         704.709          21845.2
2         831.178          33353.9
0         784.75          27347.1
3         690.925          21531.7
0         784.75          27347.1
3         690.925          21531.7
0         784.75          27347.1
2         831.178          33353.9
0         782.446          27269.5
3         684.223          21344.9
1         704.709          21845.2
0         782.446          27269.5
1         704.709          21845.2
0         782.446          27269.5
3         681.381          21207.6
0         768.211          26408
1         704.709          21845.2
3         681.381          21207.6
0         768.211          26408
2         831.178          33353.9
0         765.907          26330.4
0         765.907          26330.4
3         681.381          21207.6
2         831.178          33353.9
0         765.907          26330.4
3         681.381          21207.6
0         765.907          26330.4
1         704.709          21845.2
3         681.381          21207.6
0         765.907          26330.4
1         704.709          21845.2
3         681.381          21207.6
0         765.907          26330.4
1         704.709          21845.2
3         681.381          21207.6
2         831.178          33353.9
0         765.907          26330.4
3         681.381          21207.6
1         704.709          21845.2
0         765.907          26330.4
2         831.178          33353.9
0         765.907          26330.4
0         750.897          26317.9
2         831.178          33353.9
0         750.897          26317.9
3         681.381          21207.6
0         750.897          26317.9
1         704.709          21845.2
3         681.381          21207.6
0         750.897          26317.9
1         704.709          21845.2
3         681.381          21207.6
1         704.709          21845.2
0         750.897          26317.9
3         681.381          21207.6
0         750.897          26317.9
1         704.709          21845.2
3         681.381          21207.6
0         750.897          26317.9
3         681.381          21207.6
2         831.178          33353.9
0         750.897          26317.9
3         681.381          21207.6
2         831.178          33353.9
1         704.709          21845.2
0         701.685          22877.7
3         681.381          21207.6
1         704.709          21845.2
0         722.378          23605.5
3         681.381          21207.6
0         701.685          22877.7
3         681.381          21207.6
1         696.355          21654.4
0         701.685          22877.7
3         681.381          21207.6
2         831.178          33353.9
3         681.381          21207.6
0         701.685          22877.7
2         831.178          33353.9
3         681.381          21207.6
0         701.685          22877.7
3         681.381          21207.6
0         701.685          22877.7
1         696.355          21654.4
0         699.634          22805.8
0         699.634          22805.8
1         686.505          21232.7
0         699.634          22805.8
3         681.381          21207.6
0         699.634          22805.8
2         831.178          33353.9
1         686.505          21232.7
3         681.381          21207.6
3         681.381          21207.6
2         831.178          33353.9
3         681.381          21207.6
2         831.178          33353.9
0         699.634          22805.8
3         681.381          21207.6
0         699.634          22805.8
2         831.178          33353.9
1         686.505          21232.7
3         681.381          21207.6
2         818.368          31073.8
3         681.381          21207.6
0         699.634          22805.8
3         681.381          21207.6
0         698.619          22852.1
3         681.381          21207.6
2         818.368          31073.8
3         681.381          21207.6
0         698.619          22852.1
3         681.381          21207.6
0         698.619          22852.1
2         811.388          31884.4
1         686.505          21232.7
3         681.381          21207.6
0         698.619          22852.1
2         811.388          31884.4
3         681.381          21207.6
1         685.126          21155.4
2         800.352          31591.7
0         698.619          22852.1
2         800.352          31591.7
0         698.619          22852.1
2         788.288          29961.6
0         698.619          22852.1
3         681.381          21207.6
