3783.87          22.3362
3640.15          17.4034
3615.72          18.5102
3545.39          12.4551
3500.78          12.8352
3481.55          12.5612
3433.5          10.5234
3408.73          9.22661
3375.6          7.59193
3344.17          9.60026
3276.83          12.0368
3266.47          12.1137
3208.12          5.70797
3195.59          3.26153
3184.54          2.19433
3165.69          4.86491
3152.86          5.77755
3142.55          6.06126
3118.53          5.43541
3095.48          1.96898
3090.29          1.61484e-05
3090.29          1.61484e-05
3090.29          1.61484e-05
3090.29          1.61484e-05
3090.29          1.61484e-05
3087.5          2.76039
3075.21          5.96845
3059.9          8.00926
3034.83          9.69167
2964.81          10.0341
2911.22          5.58615
2888.78          5.39473
2871.64          4.37244
2850.25          6.75721
2818.47          12.4035
2773.51          15.3921
2757.74          16.3952
2675.14          14.7284
2622.23          10.4187
2573.63          1.77947e-05
2573.63          1.77947e-05
2572.93          0.694765
2570.12          1.48878
2565.21          2.11945
2563.1          2.27415
2559.68          3.00724
2548.36          2.2282
2542.75          1.61266
2544.85          1.90657
2542.05          1.48878
2544.15          1.81932
2538.54          6.10352e-06
2538.54          6.10352e-06
2538.54          6.10352e-06
2537.5          1.03132
2535.41          1.74946
2522.91          3.37578
2516.66          3.63583
2511.45          3.68033
2495.83          2.83014
2489.57          1.74946
2486.45          1.5561e-05
2486.45          1.5561e-05
2486.45          1.5561e-05
2486.45          1.5561e-05
2486.45          1.5561e-05
2486.45          1.5561e-05
2486.45          1.5561e-05
2486.45          1.5561e-05
2486.45          1.5561e-05
2486.45          1.5561e-05
2486.45          1.5561e-05
2485.94          0.502233
2484.93          0.851956
2480.45          2.26067
2468.2          4.39506
2437.04          5.89554
2423.34          5.25313
2396.52          3.04358
2392.21          1.98806
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2391.27          1.9076
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2389.34          1.14186e-05
2387.37          1.95514
2387.37          1.95514
2374.75          4.86127
2352.71          8.57678
2285.31          13.3329
2276          13.1147
2178.86          10.9235
2130.6          3.96398
2128.28          5.35793
2090.2          8.28529
2072.12          8.98712
2045.1          9.90216
2009.39          8.20711
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1981.03          3.23593
1986.81          4.42784
1975.25          -nan
1988.73          4.72795
1981.03          3.23593
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1979.1          2.67009
1975.25          -nan
1989.62          5.10312
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1985.15          4.08376
1977.44          1.92102
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1982.95          3.69657
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1980.86          3.14499
1978.03          1.99612
1975.25          -nan
1975.25          -nan
1994.18          6.77244
1986.93          5.08521
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.25          -nan
1975.09          0.152981
1974.16          0.379161
1971.46          2.0759
1955.22          5.23637
1939.32          6.37746
1915.27          6.81124
1879.94          3.7501
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1873.1          1.9076
1878.88          3.69657
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1873.1          1.9076
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1880.81          4.08772
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1873.1          1.9076
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1871.17          1.18194e-05
1870.41          0.750271
1865.86          1.85953
1864.35          2.05889
1852.22          2.67954
1842.37          2.28877
1840.85          2.14363
1839.34          1.96467
1835.52          1.27419
1833.09          0.0714587
1835.84          1.47665
1840.73          3.49705
1842.9          4.45691
1825.44          3.97421
1815.55          4.35191
1810.98          5.02455
1807.08          4.97521
1793.6          5.22223
1772.71          2.52866
1763.89          1.33023e-05
1771.85          2.51703
1766.75          1.67421
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1765.24          0.928583
1763.89          1.33023e-05
1763.89          1.33023e-05
1782.25          5.79957
1765.37          1.01932
1763.89          1.33023e-05
1764.63          0.728236
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1767.21          2.32787
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1764.04          0.101152
1764.11          0.122588
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1775.07          4.29346
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1769.24          3.01415
1785.49          6.53284
1783.3          5.31657
1790.01          7.22828
1772.99          3.88893
1773.99          3.91371
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
1763.89          1.33023e-05
