1366.06          11.4688
1302.37          8.47799
1296.61          7.95241
1269.95          6.72807
1255.48          6.85812
1237.25          6.79564
1219.58          6.35209
1202.79          7.27325
1188.52          8.0972
1163.02          8.46703
1112.85          7.41064
1113.21          8.00754
1083.29          6.11133
1069.64          5.32448
1066.02          5.09389
1040.42          4.23463
1027.55          4.84509
1031.94          6.28438
1009.05          5.05974
991.544          4.52098
975.353          3.12575
977.054          3.39457
967.652          1.85609
969.404          2.10695
970.658          2.54901
963.451          2.15553
955.956          2.17962
959.658          2.70325
954.479          2.48322
942.621          2.10399
933.996          2.26086
932.254          2.93543
932.713          3.17378
928.869          2.8906
928.326          3.75418
926.539          4.17355
936.768          5.19221
916.412          3.80148
910.208          3.79337
894.358          2.48919
894.635          2.95545
888.78          2.79875
886.509          2.31376
879.185          1.09667
881.596          1.44419
890.375          3.20742
887.991          3.1573
880.942          2.5439
886.701          3.75104
886.161          3.69905
888.768          4.419
882.923          3.64125
876.745          3.27815
876.83          3.28392
880.386          3.20493
872.111          3.02932
862.769          1.69981
873.212          3.59029
870.365          3.41824
860.55          1.96222
859.254          1.90802
858.237          1.8294
858.91          2.19402
853.339          1.35528
853.217          1.41588
849.018          1.00515
850.372          0.921357
846.732          0.738935
844.731          0.49612
849.136          1.57246
848.076          1.47919
845.044          0.577632
846.684          0.831427
849.881          1.32379
847.444          1.00805
846.735          0.841542
843.426          0.0838596
843.511          0.117379
843.25          0.0902472
844.543          0.647523
842.247          0.275308
842.624          0.556582
840.085          0.555586
837.71          1.10465
834.328          1.67738
831.141          2.09519
831.178          2.05357
822.603          2.23118
818.242          2.12926
817.617          2.46101
810.058          1.58294
809.972          1.7513
810.351          1.76613
808.855          1.52383
811.113          2.13657
808.499          1.42895
810.668          2.18206
806.686          1.11218
804.299          0.535954
803.459          0.295924
805.108          0.698779
806.967          0.890222
803.734          0.456096
805.066          0.697271
804.859          0.660932
804.239          0.570928
804.746          0.666469
814.825          3.62297
812.903          2.81709
808.264          1.48095
822.018          4.48871
811.953          2.40235
802.547          0.471817
801.835          0.52873
800.064          1.18807
803.225          2.1765
797.881          1.58117
791.596          1.29991
789.753          1.19435
789.436          1.13798
788.397          1.07332
785.661          0.761447
784.898          0.585102
786.001          0.749297
783.519          2.6429e-06
783.519          2.6429e-06
784.071          0.382187
784.622          0.529114
785.45          0.676743
784.347          0.46318
784.186          0.395696
787.038          1.49079
787.735          1.83576
788.446          2.04571
793.673          2.94142
799.182          4.38235
815.522          6.03342
798.475          4.1989
792          2.78925
805.232          4.66064
805.056          4.8745
794.381          2.91264
787.062          1.26915
785.014          0.59079
784.968          0.756353
788.119          1.37823
786.044          0.861235
789.696          1.63668
785.795          0.859453
786.553          0.807922
788.829          1.05602
790.071          1.26177
786.553          0.807922
785.174          0.633786
788.28          1.39005
785.45          0.676743
785.45          0.676743
806.44          5.30029
786.071          0.887752
784.622          0.529114
784.898          0.585102
785.21          0.632907
783.519          2.6429e-06
783.519          2.6429e-06
784.347          0.46318
785.45          0.676743
786.001          0.749297
785.014          0.59079
793.308          3.31138
807.178          4.72486
812.415          5.49339
802.315          4.41084
803.204          4.69773
806.78          5.01722
800.262          3.97346
809.834          5.13614
786.921          2.01116
775.414          2.94456
767.173          3.6132
744.309          3.31242
745.105          3.38236
738.042          2.83086
738.685          3.58413
727.684          2.96966
715.443          2.41129
709.433          2.24861
709.989          2.91941
700.475          1.75662
698.095          1.29111
697.554          2.39426
705.575          3.47661
707.089          3.88051
696.339          3.12614
694.93          3.0522
686.287          1.95634
692.386          2.73083
697.192          3.75127
689.152          2.77802
681.022          0.98753
679.872          0.901888
680.415          1.11643
692.381          3.53865
693.66          3.78394
690.022          3.54087
696.402          3.95317
685.318          2.36668
684.898          1.79569
681.069          0.928458
